# minplus histogram
# N=5  p=0.4500000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000000704020  wall=0.028s
value,count
1,18257
2,9685
3,6598
4,5045
5,4005
6,3098
7,2652
8,2389
9,2109
10,1855
11,1613
12,1471
13,1344
14,1220
15,1102
16,1032
17,972
18,934
19,927
20,816
21,807
22,712
23,689
24,696
25,616
26,558
27,559
28,500
29,557
30,468
31,478
32,484
33,457
34,457
35,424
36,365
37,403
38,386
39,337
40,357
41,354
42,346
43,348
44,303
45,305
46,301
47,293
48,287
49,283
50,266
51,214
52,223
53,234
54,228
55,239
56,212
57,225
58,225
59,202
60,188
61,199
62,200
63,163
64,163
65,155
66,187
67,175
68,164
69,160
70,166
71,152
72,156
73,139
74,135
75,150
76,144
77,152
78,135
79,153
80,143
81,135
82,125
83,126
84,127
85,144
86,117
87,140
88,112
89,107
90,124
91,113
92,140
93,104
94,110
95,99
96,92
97,104
98,103
99,98
100,108
101,97
102,98
103,104
104,90
105,94
106,108
107,95
108,87
109,107
110,85
111,92
112,70
113,80
114,82
115,84
116,74
117,69
118,83
119,92
120,71
121,68
122,76
123,64
124,59
125,77
126,77
127,67
128,79
129,62
130,65
131,68
132,59
133,78
134,68
135,67
136,73
137,56
138,53
139,53
140,57
141,57
142,62
143,58
144,65
145,51
146,56
147,53
148,59
149,59
150,45
151,55
152,48
153,60
154,62
155,58
156,48
157,48
158,53
159,56
160,45
161,46
162,46
163,51
164,51
165,41
166,50
167,39
168,43
169,37
170,49
171,44
172,44
173,44
174,46
175,36
176,45
177,40
178,40
179,30
180,36
181,46
182,33
183,38
184,27
185,40
186,39
187,24
188,37
189,22
190,34
191,35
192,44
193,42
194,26
195,35
196,43
197,36
198,24
199,30
200,35
201,37
202,32
203,29
204,39
205,35
206,44
207,35
208,36
209,41
210,27
211,31
212,21
213,24
214,36
215,27
216,38
217,23
218,36
219,35
220,32
221,28
222,19
223,29
224,28
225,32
226,22
227,25
228,36
229,36
230,28
231,29
232,21
233,29
234,26
235,19
236,20
237,32
238,28
239,23
240,21
241,34
242,22
243,21
244,18
245,32
246,29
247,19
248,27
249,16
250,22
251,25
252,20
253,25
254,22
255,21
256,27
257,22
258,30
259,16
260,20
261,21
262,24
263,19
264,16
265,27
266,19
267,23
268,16
269,17
270,16
271,23
272,18
273,13
274,23
275,23
276,16
277,19
278,17
279,30
280,18
281,21
282,22
283,22
284,12
285,13
286,20
287,19
288,23
289,19
290,14
291,18
292,18
293,18
294,22
295,17
296,16
297,12
298,19
299,13
300,15
301,11
302,14
303,13
304,13
305,18
306,17
307,20
308,13
309,19
310,16
311,20
312,12
313,14
314,19
315,13
316,21
317,15
318,13
319,13
320,18
321,15
322,18
323,15
324,11
325,9
326,15
327,14
328,19
329,11
330,20
331,18
332,10
333,18
334,14
335,19
336,13
337,15
338,19
339,12
340,6
341,11
342,13
343,24
344,14
345,19
346,8
347,12
348,18
349,15
350,12
351,11
352,14
353,19
354,19
355,12
356,16
357,12
358,12
359,12
360,13
361,12
362,12
363,10
364,10
365,19
366,11
367,20
368,11
369,10
370,12
371,10
372,4
373,13
374,14
375,8
376,7
377,10
378,8
379,12
380,14
381,12
382,15
383,9
384,17
385,17
386,13
387,8
388,14
389,15
390,13
391,12
392,9
393,6
394,14
395,7
396,10
397,8
398,6
399,15
400,13
401,11
402,15
403,15
404,5
405,6
406,9
407,8
408,12
409,5
410,8
411,9
412,11
413,4
414,4
415,5
416,9
417,7
418,12
