# minplus histogram
# N=12  p=0.4375000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000000703220  wall=3.053s
value,count
1,22467
2,11442
3,7505
4,5588
5,4324
6,3554
7,2895
8,2606
9,2200
10,1915
11,1776
12,1510
13,1380
14,1240
15,1169
16,1074
17,975
18,919
19,845
20,759
21,756
22,706
23,622
24,598
25,577
26,579
27,540
28,492
29,494
30,470
31,450
32,396
33,378
34,354
35,371
36,340
37,338
38,321
39,304
40,318
41,284
42,282
43,268
44,277
45,253
46,223
47,225
48,221
49,259
50,216
51,200
52,198
53,196
54,191
55,198
56,195
57,187
58,165
59,153
60,156
61,142
62,157
63,157
64,148
65,147
66,122
67,130
68,146
69,140
70,130
71,117
72,113
73,132
74,120
75,125
76,101
77,106
78,109
79,99
80,114
81,95
82,109
83,101
84,94
85,108
86,92
87,81
88,99
89,87
90,87
91,70
92,80
93,94
94,87
95,88
96,78
97,74
98,68
99,67
100,63
101,67
102,62
103,82
104,86
105,59
106,75
107,57
108,63
109,63
110,63
111,64
112,65
113,65
114,50
115,58
116,55
117,59
118,60
119,52
120,44
121,42
122,62
123,45
124,45
125,50
126,53
127,60
128,40
129,49
130,41
131,51
132,42
133,53
134,51
135,44
136,35
137,41
138,39
139,51
140,47
141,33
142,43
143,28
144,32
145,35
146,42
147,50
148,24
149,42
150,38
151,30
152,30
153,26
154,30
155,45
156,31
157,31
158,41
159,23
160,29
161,28
162,28
163,28
164,42
165,30
166,31
167,36
168,28
169,33
170,20
171,21
172,20
173,43
174,22
175,27
176,23
177,31
178,24
179,15
180,28
181,32
182,19
183,23
184,30
185,24
186,21
187,13
188,28
189,22
190,34
191,32
192,22
193,23
194,21
195,20
196,20
197,26
198,22
199,18
200,21
201,19
202,20
203,22
204,25
205,16
206,22
207,17
208,14
209,23
210,10
211,12
212,13
213,16
214,16
215,16
216,22
217,11
218,15
219,18
220,21
221,17
222,13
223,16
224,11
225,9
226,16
227,14
228,17
229,8
230,22
231,14
232,12
233,12
234,13
235,17
236,13
237,12
238,6
239,9
240,15
241,11
242,10
243,8
244,9
245,8
246,13
247,14
248,16
249,10
250,14
251,13
252,9
253,9
254,12
255,8
256,5
257,7
258,15
259,13
260,12
261,10
262,11
263,10
264,4
265,12
266,7
267,11
268,11
269,10
270,8
271,11
272,6
273,13
274,12
275,18
276,12
277,9
278,5
279,7
280,10
281,12
282,7
283,15
284,8
285,6
286,11
287,6
288,9
289,6
290,12
291,7
292,8
293,9
294,7
295,9
296,8
297,4
298,4
299,5
300,9
301,8
302,11
303,6
304,5
305,5
306,4
307,15
308,5
309,5
310,7
311,6
312,6
313,7
315,7
316,8
317,2
318,4
319,10
320,6
321,7
322,4
323,5
324,5
325,4
326,6
327,4
328,4
329,7
330,5
331,7
332,6
333,6
334,8
335,6
336,3
337,6
338,10
339,5
340,7
341,4
342,4
343,3
344,7
345,3
346,4
347,2
348,5
349,4
350,4
351,9
352,5
353,4
354,3
355,1
356,3
357,5
358,1
359,6
360,7
361,6
362,5
363,1
364,3
365,6
366,3
367,3
368,4
369,4
371,1
372,5
373,4
374,4
375,5
376,5
377,6
378,3
379,7
380,2
381,5
382,1
383,1
384,4
385,1
386,4
387,1
388,2
389,3
390,3
391,2
392,2
393,1
394,1
395,4
396,1
398,3
399,3
400,3
402,4
403,3
404,2
407,4
408,2
409,3
410,3
411,3
412,2
413,3
414,2
415,4
416,2
417,1
418,2
419,2
420,2
421,1
422,3
423,1
424,4
425,5
426,4
427,1
430,5
431,1
432,4
434,2
435,3
436,3
437,1
439,5
440,2
441,4
442,3
443,4
444,2
445,2
446,1
447,2
448,1
449,1
450,3
452,3
454,3
455,3
456,2
457,1
458,1
460,3
463,1
464,3
465,3
466,1
467,4
468,1
469,2
471,1
472,1
473,3
476,2
477,2
478,1
480,1
481,1
482,1
483,1
484,2
485,1
487,3
488,2
489,2
490,1
491,1
492,2
493,3
494,2
495,2
500,1
502,3
504,2
505,1
507,2
508,1
509,1
510,1
512,1
513,4
515,2
516,1
517,2
521,1
523,2
524,1
526,2
527,1
528,3
529,1
530,2
531,1
536,1
537,1
538,1
540,2
541,3
543,3
546,1
548,2
549,2
556,1
562,2
566,1
571,1
575,1
580,1
583,1
585,2
588,1
589,1
590,1
591,2
594,2
595,1
599,1
601,1
607,1
610,1
611,1
616,1
619,1
633,1
637,1
640,2
641,1
645,1
652,1
655,1
662,2
664,1
666,1
669,1
674,1
677,1
683,1
686,1
690,1
693,1
695,2
700,1
713,1
753,2
779,1
784,1
790,1
792,1
825,1
858,1
874,1
920,1
967,1
1237,1
