# minplus histogram
# N=5  p=0.4750000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000000704010  wall=0.028s
value,count
1,10712
2,6045
3,4416
4,3231
5,2673
6,2278
7,1965
8,1783
9,1576
10,1387
11,1227
12,1241
13,1107
14,1049
15,1009
16,910
17,835
18,778
19,797
20,732
21,719
22,667
23,607
24,581
25,532
26,562
27,512
28,536
29,498
30,455
31,444
32,428
33,430
34,420
35,432
36,391
37,359
38,399
39,344
40,365
41,363
42,326
43,363
44,315
45,313
46,272
47,301
48,291
49,280
50,273
51,267
52,241
53,282
54,258
55,254
56,282
57,269
58,235
59,211
60,218
61,244
62,205
63,222
64,207
65,207
66,233
67,185
68,189
69,194
70,213
71,167
72,197
73,213
74,171
75,192
76,171
77,189
78,171
79,185
80,181
81,173
82,177
83,151
84,172
85,156
86,168
87,154
88,139
89,134
90,137
91,159
92,155
93,146
94,147
95,146
96,134
97,131
98,129
99,122
100,125
101,139
102,138
103,115
104,142
105,132
106,125
107,115
108,131
109,120
110,133
111,113
112,132
113,114
114,129
115,110
116,109
117,120
118,106
119,105
120,121
121,130
122,119
123,110
124,97
125,110
126,100
127,102
128,110
129,90
130,113
131,110
132,103
133,104
134,114
135,98
136,108
137,101
138,90
139,92
140,93
141,83
142,104
143,89
144,86
145,80
146,88
147,96
148,94
149,87
150,71
151,82
152,90
153,78
154,78
155,66
156,88
157,74
158,77
159,80
160,81
161,81
162,72
163,58
164,75
165,81
166,77
167,84
168,73
169,65
170,80
171,88
172,73
173,68
174,70
175,62
176,68
177,72
178,74
179,60
180,75
181,66
182,62
183,64
184,74
185,67
186,71
187,74
188,65
189,76
190,54
191,49
192,69
193,55
194,86
195,65
196,55
197,59
198,54
199,60
200,63
201,58
202,61
203,57
204,59
205,60
206,41
207,73
208,72
209,61
210,44
211,58
212,48
213,65
214,58
215,60
216,69
217,69
218,51
219,62
220,56
221,58
222,58
223,62
224,54
225,44
226,32
227,45
228,52
229,44
230,44
231,49
232,59
233,60
234,43
235,52
236,45
237,48
238,48
239,52
240,51
241,61
242,50
243,38
244,53
245,45
246,43
247,41
248,56
249,42
250,43
251,39
252,50
253,49
254,49
255,59
256,53
257,42
258,53
259,46
260,33
261,47
262,52
263,45
264,45
265,45
266,46
267,41
268,43
269,50
270,47
271,36
272,50
273,51
274,27
275,47
276,43
277,27
278,39
279,34
280,44
281,43
282,41
283,48
284,43
285,44
286,39
287,35
288,42
289,39
290,42
291,40
292,33
293,51
294,45
295,37
296,47
297,37
298,37
299,42
300,39
301,48
302,41
303,36
304,37
305,36
306,46
307,33
308,45
309,37
310,30
311,38
312,39
313,37
314,34
315,31
316,31
317,45
318,43
319,29
320,42
321,37
322,38
323,35
324,43
325,34
326,38
327,33
328,38
329,39
330,37
331,26
332,36
333,29
334,37
335,36
336,33
337,36
338,44
339,34
340,25
341,28
342,35
343,33
344,25
345,25
346,37
347,30
348,41
349,28
350,27
351,26
352,37
353,42
354,30
355,29
356,26
357,26
358,32
359,28
360,36
361,31
362,25
363,45
364,29
365,29
366,20
367,30
368,27
369,34
370,17
371,33
372,30
373,42
374,24
375,21
376,25
377,33
378,26
379,28
380,30
381,34
382,33
383,30
384,35
385,25
386,31
387,29
388,30
389,25
390,35
391,25
392,33
393,30
394,26
395,20
396,22
397,24
398,22
399,32
400,31
401,31
402,31
403,32
404,26
405,18
406,21
407,25
408,29
409,27
410,26
411,31
412,27
413,30
414,35
415,28
416,23
417,26
418,30
419,26
420,20
421,30
422,23
423,32
424,28
425,26
426,26
427,24
428,17
429,22
430,15
431,27
432,24
433,21
434,29
435,24
436,31
437,21
438,27
439,31
440,38
441,20
442,27
443,25
444,28
445,22
446,29
447,21
448,25
449,23
450,21
451,32
452,24
453,30
454,18
455,20
456,20
457,18
458,25
459,18
460,27
461,25
462,22
463,24
464,14
465,24
466,26
467,21
468,34
469,21
470,27
471,19
472,21
473,11
474,14
475,19
476,16
477,14
478,20
479,19
480,18
481,16
482,26
483,17
484,24
485,22
486,27
487,14
488,21
489,19
490,15
491,29
492,15
493,16
494,24
495,19
496,18
497,23
498,18
499,18
500,28
501,19
502,25
503,19
504,26
505,22
506,17
507,18
508,14
509,18
510,23
511,13
512,13
513,18
514,21
515,11
516,24
517,19
518,11
519,23
520,16
521,20
522,24
523,19
524,27
525,15
526,12
527,23
528,19
529,21
530,18
531,19
532,16
533,23
534,18
535,20
536,16
537,23
538,19
539,13
540,24
541,13
542,14
543,21
544,16
545,15
546,14
547,26
548,23
549,14
550,22
551,17
552,15
553,13
554,22
555,17
556,14
557,15
558,18
559,20
560,15
561,18
562,18
563,18
564,16
565,21
566,20
567,15
568,19
569,14
570,13
571,22
572,21
573,22
574,25
575,17
576,12
577,14
578,11
579,13
580,17
581,16
582,13
583,10
584,31
585,15
586,19
587,9
588,16
589,15
590,12
591,17
592,14
593,14
594,11
595,21
596,24
597,7
598,17
599,14
600,14
601,22
602,13
603,19
604,18
605,20
606,20
607,20
608,14
609,21
610,11
611,16
612,19
613,15
614,13
615,16
616,18
617,10
618,16
619,17
620,13
621,23
622,14
623,21
624,14
625,19
626,17
627,16
628,11
629,9
630,10
631,8
632,16
633,18
634,18
635,20
636,12
637,15
638,14
639,10
640,14
641,14
642,11
643,16
644,15
645,14
646,19
647,15
648,16
649,17
650,13
651,22
652,7
653,7
654,16
655,15
656,15
657,12
658,20
659,15
660,21
661,16
662,15
663,12
664,10
665,8
666,14
667,11
668,17
669,10
670,17
671,11
672,20
673,10
674,12
675,6
676,13
677,9
678,19
679,16
680,18
681,7
682,14
683,7
684,8
685,12
686,15
687,14
688,14
689,12
690,11
691,17
692,15
693,18
694,8
695,17
696,16
697,20
698,14
699,6
700,9
701,17
702,9
703,10
704,7
705,14
706,20
707,14
708,13
709,11
710,16
711,10
712,13
713,14
714,10
715,13
716,12
717,12
718,16
719,8
720,16
721,19
722,16
723,14
724,13
725,11
726,9
727,12
728,12
729,7
730,8
731,17
732,8
733,13
734,15
735,17
736,10
737,15
738,11
739,10
740,10
741,16
742,10
743,12
744,8
745,9
746,15
747,13
748,11
749,13
750,12
751,13
752,14
753,13
754,18
755,12
756,9
757,12
758,14
759,10
760,11
761,10
762,11
763,20
764,13
765,7
766,11
767,15
768,10
769,14
770,14
771,8
772,14
773,19
774,11
775,9
776,12
777,11
778,8
779,14
780,7
