# minplus histogram
# N=25  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000002000060  wall=32470.399s
value,count
1,3009
2,1882
3,1375
4,1128
5,892
6,836
7,701
8,623
9,586
10,517
11,487
12,469
13,475
14,384
15,400
16,365
17,357
18,320
19,317
20,291
21,310
22,257
23,246
24,277
25,267
26,244
27,250
28,215
29,223
30,249
31,230
32,212
33,224
34,198
35,180
36,189
37,190
38,184
39,205
40,178
41,172
42,174
43,146
44,176
45,163
46,172
47,151
48,144
49,147
50,133
51,136
52,152
53,152
54,151
55,151
56,131
57,127
58,127
59,126
60,110
61,121
62,122
63,107
64,123
65,109
66,104
67,116
68,108
69,125
70,104
71,116
72,99
73,95
74,94
75,96
76,92
77,121
78,84
79,103
80,93
81,89
82,106
83,93
84,98
85,95
86,92
87,99
88,102
89,90
90,105
91,87
92,91
93,65
94,76
95,93
96,84
97,77
98,75
99,77
100,82
101,77
102,83
103,82
104,66
105,94
106,77
107,94
108,82
109,69
110,79
111,66
112,75
113,66
114,75
115,56
116,84
117,65
118,66
119,78
120,91
121,69
122,60
123,52
124,64
125,62
126,57
127,71
128,61
129,63
130,60
131,59
132,70
133,60
134,75
135,74
136,53
137,47
138,61
139,55
140,55
141,53
142,48
143,53
144,57
145,61
146,50
147,66
148,49
149,52
150,48
151,51
152,50
153,49
154,49
155,48
156,52
157,59
158,51
159,49
160,61
161,52
162,46
163,40
164,51
165,50
166,48
167,35
168,68
169,45
170,49
171,55
172,59
173,51
174,48
175,41
176,45
177,46
178,41
179,41
180,58
181,44
182,49
183,48
184,41
185,40
186,46
187,46
188,43
189,39
190,51
191,38
192,60
193,41
194,36
195,42
196,34
197,36
198,31
199,34
200,59
201,49
202,43
203,35
204,43
205,47
206,46
207,40
208,41
209,45
210,39
211,44
212,39
213,45
214,36
215,37
216,49
217,39
218,46
219,30
220,38
221,32
222,34
223,32
224,29
225,36
226,36
227,37
228,50
229,38
230,38
231,46
232,34
233,32
234,31
235,42
236,24
237,37
238,37
239,24
240,44
241,35
242,31
243,44
244,25
245,34
246,41
247,40
248,36
249,29
250,34
251,37
252,30
253,24
254,36
255,39
256,47
257,33
258,27
259,38
260,36
261,38
262,37
263,34
264,28
265,32
266,46
267,39
268,35
269,31
270,32
271,28
272,38
273,31
274,29
275,39
276,30
277,24
278,28
279,32
280,29
281,21
282,26
283,33
284,31
285,35
286,33
287,30
288,29
289,26
290,27
291,27
292,32
293,23
294,38
295,23
296,35
297,31
298,30
299,33
300,35
301,22
302,25
303,32
304,29
305,36
306,28
307,41
308,41
309,35
310,25
311,26
312,29
313,27
314,39
315,36
316,24
317,21
318,28
319,24
320,22
321,29
322,26
323,24
324,31
325,25
326,24
327,29
328,25
329,25
330,40
331,23
332,24
333,27
334,30
335,24
336,25
337,30
338,38
339,24
340,29
341,32
342,32
343,25
344,22
345,35
346,36
347,18
348,20
349,28
350,17
351,30
352,20
353,34
354,31
355,29
356,29
357,28
358,22
359,20
360,19
361,22
362,28
363,28
364,33
365,20
366,31
367,26
368,26
369,15
370,22
371,31
372,22
373,16
374,33
375,28
376,34
377,19
378,21
379,20
380,19
381,16
382,23
383,25
384,31
385,17
386,29
387,22
388,22
389,21
390,17
391,26
392,29
393,31
394,21
395,21
396,30
397,16
398,16
399,14
400,27
401,26
402,15
403,30
404,23
405,22
406,22
407,18
408,22
409,15
410,15
411,24
412,20
413,21
414,22
415,21
416,16
417,30
418,28
419,26
420,18
421,19
422,19
423,17
424,23
425,18
426,19
427,31
428,22
429,20
430,16
431,16
432,24
433,12
434,24
435,30
436,17
437,22
438,22
439,27
440,23
441,18
442,22
443,15
444,25
445,27
446,13
447,25
448,18
449,26
450,21
451,26
452,26
453,16
454,17
455,21
456,18
457,22
458,22
459,16
460,22
461,16
462,20
463,18
464,17
465,26
466,23
467,19
468,14
469,17
470,18
471,20
472,15
473,19
474,23
475,9
476,27
477,14
478,22
479,16
480,13
481,17
482,24
483,18
484,15
485,21
486,25
487,15
488,17
489,18
490,17
491,24
492,12
493,21
494,16
495,26
496,19
497,22
498,14
499,17
500,21
501,16
502,17
503,18
504,17
505,10
506,22
507,19
508,20
509,22
510,19
511,16
512,19
513,14
514,8
515,19
516,13
517,21
518,15
519,16
520,27
521,22
522,22
523,10
524,25
525,21
526,20
527,20
528,22
529,27
530,27
531,24
532,14
533,16
534,18
535,20
536,24
537,17
538,21
539,11
540,16
541,17
542,19
543,12
544,17
545,23
546,22
547,15
548,16
549,10
550,20
551,21
552,20
553,17
554,20
555,13
556,21
557,24
558,20
559,16
560,12
561,11
562,19
563,15
564,16
565,19
566,11
567,17
568,17
569,25
570,23
571,13
572,15
573,15
574,15
575,17
576,11
577,17
578,15
579,24
580,28
581,16
582,20
583,22
584,19
585,18
586,22
587,18
588,17
589,10
590,14
591,14
592,12
593,17
594,12
595,19
596,13
597,24
598,20
599,23
600,5
601,24
602,12
603,16
604,11
605,10
606,15
607,10
608,14
609,13
610,11
611,25
612,11
613,18
614,10
615,17
616,15
617,11
618,21
619,12
620,14
621,18
622,20
623,18
624,17
625,16
626,19
627,10
628,13
629,12
630,17
631,10
632,16
633,16
634,12
635,17
636,17
637,17
638,14
639,11
640,21
641,12
642,14
643,11
644,11
645,15
646,16
647,12
648,16
649,10
650,14
651,7
652,21
653,8
654,19
655,13
656,14
657,12
658,18
659,10
660,14
661,13
662,16
663,11
664,17
665,17
666,13
667,14
668,14
669,17
670,15
671,6
672,17
673,19
674,12
675,10
676,7
677,15
678,9
679,12
680,14
681,12
682,13
683,17
684,10
685,26
686,15
687,10
688,10
689,18
690,15
691,14
692,12
693,10
694,12
695,18
696,16
697,10
698,12
699,14
700,17
701,13
702,20
703,20
704,11
705,11
706,10
707,18
708,9
709,15
710,15
711,11
712,16
713,22
714,15
715,11
716,11
717,21
718,10
719,14
720,6
721,14
722,19
723,9
724,18
725,16
726,14
727,11
728,15
729,18
730,10
731,7
732,11
733,14
734,8
735,12
736,8
737,14
738,16
739,16
740,6
741,12
742,9
743,8
744,6
745,12
746,14
747,12
748,10
749,13
750,5
751,17
752,9
753,9
754,17
755,12
756,12
757,12
758,7
759,15
760,14
761,13
762,7
763,7
764,14
765,13
766,10
767,10
768,16
769,13
770,15
771,7
772,14
773,10
774,21
775,13
776,10
777,18
778,13
779,11
780,13
781,7
782,15
783,14
784,14
785,14
786,16
787,12
788,13
789,13
790,14
791,20
792,12
793,6
794,17
795,14
796,15
797,9
798,12
799,13
800,14
801,20
802,14
803,12
804,12
805,17
806,10
807,12
808,15
809,8
810,18
811,19
812,9
813,14
814,20
815,14
816,10
817,15
818,10
819,15
820,11
821,18
822,16
823,12
824,9
825,14
826,8
827,4
828,16
829,6
830,15
831,14
