# minplus histogram
# N=8  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000002000028  wall=0.186s
value,count
1,6090
2,3708
3,2783
4,2276
5,1907
6,1624
7,1411
8,1300
9,1198
10,1078
11,1027
12,884
13,874
14,807
15,770
16,743
17,671
18,699
19,659
20,607
21,553
22,594
23,546
24,511
25,503
26,459
27,480
28,428
29,467
30,416
31,376
32,411
33,402
34,377
35,351
36,355
37,367
38,335
39,343
40,295
41,337
42,315
43,308
44,330
45,317
46,295
47,289
48,315
49,293
50,277
51,291
52,261
53,292
54,244
55,260
56,241
57,262
58,264
59,237
60,247
61,234
62,223
63,239
64,202
65,218
66,217
67,241
68,227
69,239
70,223
71,228
72,205
73,227
74,203
75,180
76,218
77,179
78,197
79,211
80,188
81,192
82,167
83,189
84,178
85,165
86,193
87,168
88,165
89,184
90,160
91,177
92,148
93,179
94,172
95,163
96,163
97,140
98,183
99,158
100,146
101,148
102,148
103,147
104,152
105,139
106,159
107,140
108,134
109,155
110,153
111,134
112,141
113,145
114,124
115,143
116,127
117,135
118,121
119,134
120,146
121,130
122,113
123,134
124,131
125,131
126,122
127,124
128,118
129,132
130,130
131,112
132,105
133,132
134,113
135,122
136,120
137,103
138,134
139,105
140,120
141,119
142,114
143,99
144,98
145,114
146,93
147,123
148,127
149,111
150,92
151,111
152,125
153,120
154,104
155,108
156,107
157,111
158,87
159,113
160,122
161,107
162,115
163,114
164,99
165,96
166,108
167,120
168,123
169,93
170,113
171,104
172,101
173,89
174,88
175,74
176,88
177,79
178,94
179,80
180,106
181,114
182,82
183,109
184,92
185,106
186,83
187,93
188,87
189,76
190,81
191,82
192,75
193,83
194,87
195,66
196,84
197,76
198,91
199,90
200,68
201,93
202,102
203,86
204,84
205,76
206,89
207,77
208,87
209,95
210,68
211,72
212,69
213,70
214,66
215,75
216,74
217,76
218,71
219,76
220,74
221,78
222,75
223,68
224,82
225,71
226,76
227,84
228,79
229,88
230,81
231,79
232,62
233,69
234,64
235,62
236,80
237,84
238,64
239,75
240,77
241,63
242,45
243,72
244,76
245,79
246,78
247,76
248,73
249,60
250,56
251,63
252,67
253,68
254,69
255,65
256,69
257,48
258,68
259,73
260,76
261,53
262,49
263,62
264,69
265,59
266,57
267,69
268,53
269,63
270,71
271,69
272,59
273,70
274,63
275,62
276,47
277,57
278,56
279,70
280,63
281,68
