# minplus histogram
# N=4  p=0.4791666667  q=0.0000000000  M=100000  leaves=5  seed=0x0000000000702405  wall=0.017s
value,count
1,11229
2,6614
3,4668
4,3735
5,3051
6,2589
7,2294
8,1995
9,1719
10,1574
11,1496
12,1380
13,1318
14,1171
15,1098
16,1050
17,989
18,912
19,871
20,800
21,823
22,748
23,742
24,665
25,634
26,658
27,657
28,630
29,540
30,563
31,565
32,554
33,508
34,487
35,434
36,449
37,422
38,418
39,420
40,386
41,390
42,408
43,380
44,395
45,382
46,356
47,345
48,345
49,356
50,339
51,336
52,293
53,331
54,296
55,326
56,313
57,292
58,277
59,282
60,273
61,245
62,250
63,273
64,263
65,269
66,261
67,268
68,239
69,255
70,218
71,212
72,229
73,243
74,218
75,203
76,222
77,203
78,217
79,209
80,205
81,216
82,222
83,194
84,215
85,185
86,186
87,175
88,173
89,170
90,168
91,175
92,182
93,172
94,156
95,176
96,154
97,160
98,158
99,173
100,147
101,150
102,154
103,178
104,172
105,160
106,148
107,154
108,136
109,137
110,141
111,147
112,150
113,129
114,135
115,169
116,159
117,130
118,151
119,119
120,153
121,99
122,131
123,141
124,116
125,128
126,114
127,131
128,126
129,135
130,101
131,122
132,99
133,119
134,111
135,121
136,105
137,129
138,93
139,121
140,116
141,110
142,103
143,109
144,104
145,114
146,90
147,99
148,104
149,121
150,103
151,107
152,94
153,91
154,106
155,95
156,103
157,89
158,97
159,79
160,92
161,102
162,88
163,97
164,90
165,83
166,88
167,87
168,85
169,82
170,94
171,90
172,85
173,83
174,83
175,82
176,85
177,95
178,97
179,77
180,86
181,80
182,73
183,78
184,76
185,81
186,74
187,83
188,63
189,89
190,72
191,70
192,63
193,85
194,91
195,80
196,86
197,72
198,58
199,67
200,70
201,70
202,59
203,82
204,77
205,72
206,74
207,73
208,62
209,61
210,58
211,80
212,56
213,65
214,69
215,57
216,81
217,70
218,66
219,65
220,67
221,59
222,59
223,61
224,51
225,52
226,64
227,68
228,60
229,57
230,56
231,54
232,48
233,63
234,50
235,48
236,51
237,66
238,63
239,53
240,51
241,61
242,56
243,57
244,59
245,58
246,59
247,54
248,59
249,55
250,48
251,52
252,36
253,66
254,39
255,58
256,60
257,38
258,48
259,56
260,49
261,47
262,47
263,45
264,50
265,46
266,54
267,55
268,65
269,45
270,66
271,37
272,60
273,39
274,41
275,48
276,43
277,49
278,53
279,46
280,50
281,38
282,40
283,44
284,45
285,39
286,44
287,52
288,39
289,48
290,45
291,35
292,38
293,56
294,29
295,44
296,49
297,51
298,41
299,46
300,44
301,44
302,51
303,35
304,42
305,49
306,30
307,28
308,44
309,34
310,34
311,39
312,38
313,39
314,37
315,42
316,45
317,39
318,37
319,35
320,37
321,29
322,37
323,32
324,29
325,33
326,27
327,29
328,40
329,34
330,35
331,38
332,32
333,49
334,35
335,31
336,28
337,29
