# minplus histogram
# N=4  p=0.4166666667  q=0.0000000000  M=100000  leaves=5  seed=0x0000000000702420  wall=0.018s
value,count
1,28927
2,13895
3,8852
4,6070
5,4685
6,3710
7,2991
8,2542
9,2157
10,1877
11,1668
12,1469
13,1251
14,1127
15,1024
16,965
17,877
18,804
19,731
20,626
21,651
22,578
23,549
24,539
25,465
26,401
27,431
28,378
29,349
30,355
31,351
32,339
33,296
34,302
35,248
36,262
37,252
38,237
39,201
40,222
41,186
42,206
43,155
44,185
45,179
46,191
47,168
48,166
49,145
50,144
51,126
52,124
53,127
54,131
55,138
56,129
57,106
58,122
59,101
60,80
61,88
62,85
63,99
64,89
65,78
66,67
67,70
68,90
69,67
70,70
71,80
72,72
73,62
74,69
75,61
76,57
77,54
78,52
79,55
80,54
81,43
82,48
83,57
84,48
85,50
86,58
87,63
88,45
89,41
90,38
91,38
92,38
93,40
94,32
95,47
96,42
97,29
98,30
99,29
100,29
101,28
102,28
103,23
104,30
105,26
106,30
107,27
108,15
109,23
110,31
111,25
112,14
113,19
114,8
115,25
116,19
117,18
118,21
119,23
120,26
121,16
122,21
123,17
124,22
125,19
126,10
127,21
128,19
129,11
130,17
131,13
132,14
133,10
134,11
135,14
136,16
137,12
138,8
139,19
140,12
141,13
142,9
143,7
144,11
145,6
146,14
147,12
148,10
149,8
150,5
151,6
152,7
153,9
154,11
155,11
156,13
157,9
158,3
159,11
160,6
161,3
162,8
163,2
164,6
165,3
166,2
167,6
168,4
169,4
170,5
171,5
172,5
173,12
174,3
175,3
176,4
177,7
178,5
179,5
180,10
181,3
182,2
183,1
184,4
185,5
186,2
187,3
188,1
190,3
191,4
192,3
193,2
194,2
195,2
196,3
197,2
198,2
199,2
200,2
201,2
202,3
203,1
204,1
205,1
206,2
207,8
210,1
211,1
213,1
214,1
215,3
216,2
217,1
218,1
219,1
220,1
221,1
222,1
223,3
224,1
230,3
231,1
232,1
234,2
235,2
236,1
238,1
239,1
240,1
241,1
243,1
245,1
246,1
247,1
251,2
252,2
254,1
255,1
257,2
260,1
267,1
268,1
269,1
271,1
276,1
277,1
278,1
279,1
281,1
292,1
297,1
302,1
321,1
322,1
331,1
343,1
368,1
