# minplus histogram
# N=13  p=0.6000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000604800600  wall=10.830s
value,count
4,1
6,1
10,1
32,1
38,1
41,1
56,2
57,1
60,2
65,1
72,1
77,1
83,1
91,1
95,2
98,1
104,1
130,1
138,1
144,1
162,1
181,1
192,1
256,1
259,1
264,1
265,1
280,2
286,1
293,1
315,1
317,1
335,1
336,1
352,1
356,1
359,1
362,1
369,1
371,1
374,1
413,1
419,1
440,1
443,1
458,1
463,1
467,1
473,1
493,1
511,1
514,1
516,1
533,1
568,1
571,1
572,1
593,1
603,1
632,1
664,1
668,1
720,1
739,1
777,1
783,1
791,1
797,1
801,1
807,1
818,2
821,1
856,1
860,1
914,1
931,1
933,1
970,1
994,1
1060,1
1068,1
1079,1
1082,1
1162,1
1165,1
1175,1
1181,1
1187,1
1204,1
1220,1
1222,1
1227,1
1243,1
1277,1
1318,2
1350,1
1351,1
1378,1
1404,1
1410,1
1432,1
1459,1
1462,1
1478,1
1521,1
1529,1
1543,1
1544,2
1586,1
1620,1
1625,1
1629,1
1647,1
1666,1
1693,1
1724,1
1739,1
1746,1
1751,1
1757,1
1777,1
1808,1
1819,1
1868,1
1975,1
1977,1
2006,1
2023,1
2033,1
2034,1
2052,1
2060,1
2064,1
2114,1
2118,1
2134,1
2187,1
2215,1
2224,1
2231,1
2239,1
2300,1
2345,1
2351,1
2360,1
2373,1
2375,1
2416,1
2486,1
2558,1
2563,1
2571,2
2580,1
2582,1
2604,1
2650,1
2666,1
2681,1
2682,1
2713,1
2761,1
2781,1
2796,1
2809,1
2814,1
2818,1
2827,1
2829,1
2892,1
2896,1
2918,1
2931,1
2936,1
2940,1
2953,1
3005,1
3072,1
3076,1
3149,1
3169,1
3176,1
3198,1
3226,1
3231,1
3235,1
3239,1
3265,1
3269,1
3285,1
3289,1
3313,1
3314,1
3342,1
3362,1
3387,1
3406,1
3408,1
3422,1
3425,1
3426,1
3473,1
3475,1
3478,1
3492,1
3495,1
3503,1
3537,1
3574,1
3576,1
3701,1
3734,1
3741,1
3767,1
3782,1
3790,1
3837,1
3859,1
3874,1
3933,1
3935,1
3957,1
4067,1
4089,1
4105,1
4125,1
4156,1
4189,1
4277,1
4278,1
4281,1
4286,1
4290,1
4295,1
4368,1
4382,1
4386,1
4429,1
4462,1
4502,1
4533,1
4603,1
4607,1
4631,1
4763,1
4788,1
4830,1
4854,1
4855,1
4875,1
4888,1
4955,1
4974,1
4991,1
5092,1
5183,1
5194,1
5209,1
5222,1
5257,1
5314,1
5316,1
5323,1
5344,1
5420,1
5426,1
5512,1
5599,1
5625,1
5629,1
5717,1
5730,1
5759,1
5760,1
5767,1
5794,1
5815,1
5817,1
5872,1
5881,1
5920,1
5993,1
6023,1
6117,1
6164,1
6182,1
6273,1
6275,1
6281,1
6300,1
6302,1
6309,1
6396,1
6430,1
6481,1
6496,1
6500,1
6531,1
6547,1
6570,1
6572,1
6587,1
6589,1
6675,1
6702,1
6764,1
6814,1
6851,1
6875,1
6922,1
6942,1
7023,1
7061,1
7091,1
7100,1
7111,1
7119,2
7174,1
7179,1
7255,2
7275,1
7390,1
7403,1
7404,1
7414,1
7442,1
7464,1
7487,1
7537,1
7551,1
7564,1
7616,1
7642,1
7662,1
7666,1
7667,1
7692,1
7748,1
7821,1
7936,1
7964,1
7999,1
8157,1
8166,1
8263,1
8291,1
8318,1
8322,1
8363,1
8399,1
8414,1
8427,1
8462,1
8474,1
8489,1
8491,1
8530,1
8549,1
8567,1
8595,1
8602,1
8627,1
8668,1
8689,1
8708,1
8715,1
8721,1
8729,1
8783,1
8789,1
8810,1
8841,1
8847,1
8890,1
8931,1
9026,1
9117,1
9162,1
9258,1
9272,1
9300,1
9320,1
9389,1
9513,1
9568,1
9602,1
9626,1
9645,1
9674,1
9738,1
9741,1
9897,1
9927,1
9990,1
10059,1
10063,1
10067,1
10079,1
10083,1
10175,1
10234,1
10245,1
10282,1
10289,1
10300,1
10304,1
10439,1
10525,1
10589,1
10609,1
10690,1
10721,1
10731,1
10739,1
10773,1
10788,1
10789,1
10819,1
10832,1
10849,1
10888,1
10917,1
10937,1
10955,1
11048,1
11066,1
11180,1
11186,1
11188,1
11210,1
11250,1
11285,1
11326,1
11444,1
11455,1
11503,1
11569,1
11632,1
11753,1
11765,1
11771,1
11817,1
11866,1
11899,1
11914,1
12038,1
12080,1
12142,1
12160,1
12161,1
12188,1
12277,1
12340,1
12390,1
12441,1
12480,1
12553,1
12568,1
12594,1
12666,2
12674,1
12774,1
12801,1
12822,1
12824,1
12845,1
12851,1
12862,1
12902,1
12931,1
12941,1
13009,1
13069,1
13102,1
13126,1
13156,1
13216,1
13276,1
13284,1
13322,1
13323,1
13471,1
13517,1
13562,1
13619,1
13634,1
13638,1
13683,1
13751,1
13752,1
13816,1
13900,1
13939,1
13947,1
13962,1
13989,1
13995,1
14046,1
14116,1
14201,1
14207,1
14219,1
14257,1
14264,1
14269,1
14336,1
14392,1
14436,1
14454,1
14504,1
14505,1
14515,1
14522,1
14533,1
14595,1
14681,1
14690,1
14700,1
14773,1
14793,1
14825,1
14831,1
14955,1
15141,1
15143,1
15161,1
15191,1
15197,1
15327,1
15378,1
15414,1
15544,1
15567,1
15619,1
15626,1
15676,1
15684,1
15729,1
15744,1
15778,1
15792,1
15794,1
15797,1
15798,1
15882,1
15885,1
15946,1
16010,1
16023,1
16041,1
16045,1
16065,1
16079,1
16085,1
16160,1
16223,2
16261,1
16310,1
16356,1
16373,1
16390,1
16421,1
16422,1
16560,1
16575,1
16613,1
16635,1
16637,1
16651,1
16672,1
16687,1
16698,1
16720,1
16742,1
16774,1
16815,1
16854,1
16878,1
17054,1
17067,1
17081,1
17148,1
17149,1
17198,1
17226,1
17260,1
17332,1
17333,1
17351,1
17404,1
17477,1
17497,1
17504,1
17516,1
17550,1
17580,1
17685,1
17818,1
17826,1
17906,1
17910,1
17960,1
17998,1
18078,1
18119,1
18127,1
18163,1
18170,1
18210,1
18260,1
18278,1
18310,1
18355,1
18364,1
18391,1
18420,1
18435,1
18482,1
18554,1
18802,1
18816,1
18831,1
18872,1
18893,1
18919,1
18934,1
18956,1
19028,1
19066,1
19112,1
19117,1
19118,1
19145,1
19169,1
19191,1
19243,1
19414,1
19424,1
19439,1
19444,1
19462,1
19600,1
19649,1
19707,1
19730,1
19732,1
19735,1
19750,1
19757,1
19768,1
19876,1
19877,1
19958,1
20113,1
20151,1
20245,1
20266,1
20277,1
20334,1
20431,1
20498,1
20506,1
20550,1
20583,1
20639,1
20663,1
20673,1
20850,1
20994,1
21039,1
21072,1
21084,1
21093,1
21162,1
21258,1
21349,1
21506,1
21561,1
21624,1
21663,1
21664,1
21679,1
21684,1
21708,1
21753,1
21856,2
21958,1
22019,1
22058,1
22142,1
22190,1
22222,1
22240,1
22315,1
22379,1
22394,1
22456,1
22465,1
22526,1
22550,1
22600,1
22607,1
22608,1
22643,1
22651,1
22656,1
22669,1
22736,1
22742,1
22762,1
22773,1
22814,1
22893,1
22898,1
22921,1
22984,1
22993,1
23158,1
23184,1
23211,1
23237,1
23269,1
23280,1
23355,1
23369,1
23621,1
23655,1
23711,1
23739,1
23742,2
23893,1
23927,1
23957,1
24009,1
24040,1
24062,1
24090,1
24171,1
24208,1
24216,1
24232,1
24298,1
24376,1
24421,1
24461,1
24466,1
24482,1
24689,1
24724,1
24771,1
24789,1
24865,1
24872,1
24901,1
24980,1
24983,1
25109,1
25154,1
25186,1
25212,1
25221,1
25255,1
25286,1
25350,1
25365,1
25426,1
25441,1
25453,1
25516,1
25525,1
25544,1
25643,1
25644,1
25683,1
25814,1
25817,1
25840,1
25854,1
25957,1
25975,1
26021,1
26126,1
26127,1
26184,1
26208,1
26254,1
26384,1
26487,1
26536,1
26609,1
26616,1
26684,1
26865,1
26969,1
27020,1
27214,1
27230,1
27250,1
27281,1
27419,1
27441,1
27449,1
27506,1
27575,1
27602,1
27623,1
27635,1
27694,1
27794,1
27804,1
27944,1
27962,1
27986,1
28063,1
28108,1
28185,1
28196,1
28302,1
28350,1
28418,1
28436,1
28492,1
28539,1
28680,1
28762,1
28767,1
28831,2
28893,1
28898,1
28922,1
28949,1
28953,1
28974,1
28995,1
29072,1
29105,1
29124,1
29192,1
29225,1
29298,1
29307,1
29319,1
29375,1
29380,1
29389,1
29393,1
29404,1
29418,1
29452,1
29498,1
29506,1
29611,1
29684,1
29741,1
29892,1
29902,1
29903,1
