# minplus histogram
# N=5  p=0.7000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000604000700  wall=0.177s
value,count
430,1
3330,1
4760,1
6105,1
7201,1
8886,1
10407,1
10481,1
11896,1
12369,1
14659,1
15318,1
17011,1
17033,1
17056,1
17715,1
18921,1
25094,1
25358,1
25421,1
26990,1
28504,1
28860,1
29178,1
29672,1
30486,1
31075,1
31639,1
32457,1
33514,1
33740,1
34287,1
35051,1
35176,1
35465,1
37429,1
38912,1
40229,1
40781,1
40813,1
41450,1
41460,1
43639,1
44655,1
44831,1
46409,1
46575,1
47229,1
48057,1
48114,1
48160,1
49495,1
50536,1
50556,1
50697,1
51571,1
52515,1
52697,1
53485,1
54038,1
54449,1
55823,1
56995,1
57005,1
57537,1
59610,1
59868,1
60263,1
60593,1
62023,1
62565,1
64986,1
66363,1
66560,1
66870,1
67042,1
67649,1
68529,1
68532,1
69083,1
69206,1
69271,1
70131,1
70566,1
72400,1
72907,1
75665,1
76820,1
76878,1
77341,1
79261,1
79653,1
80223,1
80701,1
81176,1
81298,1
81302,1
81494,1
81932,1
82216,1
82918,1
84582,1
85029,1
85295,1
87056,1
87854,1
89564,1
90002,1
90186,1
90422,1
93573,1
93625,1
95440,1
95768,1
96010,1
96116,1
96740,1
97403,1
98216,1
98378,1
99186,1
99606,1
99750,1
102135,1
103642,1
103954,1
104918,1
105051,1
105750,1
107514,1
107812,1
108228,1
109041,1
109234,1
109677,1
110002,1
110086,1
110673,1
110905,1
112417,1
113406,1
114164,1
114418,1
114564,1
115025,1
115394,1
116030,1
117091,1
117341,1
117599,1
117799,1
120272,1
120684,1
121071,1
123056,1
123425,1
123510,1
124299,1
124969,1
125297,1
126443,1
127609,1
127707,1
127949,1
128134,1
128138,1
128602,1
129034,1
129605,1
130593,1
130806,1
131109,1
131132,1
132389,1
133269,1
133650,1
133986,1
134254,1
135482,1
135848,1
136353,1
136830,1
137180,1
137305,1
137854,1
137897,1
140047,1
140513,1
141767,1
142348,1
142783,1
146169,1
147329,1
147342,1
148295,1
150955,1
151750,1
151823,1
152505,1
154949,1
155666,1
155727,1
155832,1
156170,1
156313,1
156348,1
156746,1
158623,1
159550,1
159634,1
160113,1
160865,1
161437,1
161924,1
162296,1
162361,1
162568,1
163063,1
164004,1
165622,1
168191,1
168262,1
168495,1
168563,1
169261,1
169333,1
169503,1
169509,1
170026,1
171541,1
171869,1
172681,1
172853,1
173024,1
173321,1
175534,1
176536,1
176592,1
177249,1
177380,1
179205,1
179642,1
179892,1
180582,1
181381,1
182974,1
183079,1
183130,1
184394,1
185250,1
186042,1
186717,1
186848,1
188109,1
188120,1
188559,1
190233,1
191069,1
191812,1
192068,1
192085,1
192159,1
192322,1
192529,1
196257,1
196332,1
197125,1
197176,1
197528,1
197901,1
197957,1
198546,1
198667,1
199767,1
200372,1
200399,1
202103,1
202276,1
202842,1
203048,1
203233,1
203386,1
205125,1
205563,1
205968,1
208563,1
208639,1
209175,1
209594,1
212520,1
213046,1
213089,1
215994,1
216253,1
217235,1
218513,1
220597,1
220910,1
222674,1
222763,1
223014,1
223981,1
224339,1
224487,1
225274,1
226051,1
227377,1
227740,1
228160,1
228668,1
229508,1
230382,1
230694,1
230847,1
232417,1
232866,1
233131,1
235615,1
235797,1
236449,1
237369,1
237541,1
238348,1
238528,1
238840,1
239025,1
239368,1
239400,1
239453,1
239581,1
240396,1
241466,1
241716,1
242121,1
244692,1
245261,1
245380,1
246100,1
247512,1
248218,1
248760,1
248977,1
249272,1
249380,1
249860,1
249940,1
249991,1
252548,1
252750,1
253902,1
255422,1
256577,1
256770,1
256897,1
257024,1
257482,1
258352,1
261115,1
261905,1
261907,1
262704,1
263085,1
263369,1
