# minplus histogram
# N=13  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000040480020  wall=6.038s
value,count
0,19990
1,3687
2,2243
3,1707
4,1365
5,1154
6,949
7,902
8,741
9,700
10,684
11,596
12,568
13,545
14,474
15,466
16,420
17,416
18,420
19,379
20,381
21,359
22,313
23,309
24,332
25,332
26,343
27,294
28,289
29,286
30,289
31,252
32,253
33,240
34,242
35,236
36,229
37,230
38,236
39,231
40,223
41,220
42,195
43,205
44,177
45,201
46,187
47,200
48,173
49,161
50,189
51,132
52,174
53,169
54,171
55,170
56,147
57,140
58,142
59,142
60,157
61,137
62,140
63,127
64,147
65,144
66,153
67,114
68,134
69,115
70,139
71,118
72,139
73,125
74,116
75,93
76,120
77,128
78,132
79,118
80,112
81,140
82,131
83,121
84,108
85,100
86,124
87,101
88,116
89,105
90,111
91,108
92,95
93,96
94,107
95,98
96,95
97,84
98,90
99,92
100,94
101,110
102,90
103,94
104,91
105,107
106,101
107,94
108,82
109,79
110,95
111,82
112,86
113,93
114,91
115,92
116,90
117,85
118,78
119,67
120,73
121,91
122,86
123,73
124,62
125,86
126,76
127,79
128,74
129,77
130,77
131,81
132,81
133,67
134,78
135,79
136,84
137,72
138,74
139,76
140,58
141,80
142,66
143,62
144,88
145,77
146,69
147,63
148,56
149,79
150,65
151,65
152,60
153,70
154,70
155,76
156,52
157,55
158,51
159,64
160,58
161,55
162,46
163,71
164,64
165,61
166,45
167,50
168,68
169,61
170,45
171,74
172,66
173,69
174,48
175,53
176,51
177,68
178,61
179,56
180,45
181,77
182,59
183,63
184,69
185,53
186,61
187,50
188,55
189,49
190,57
191,62
192,58
193,56
194,55
195,56
196,45
197,53
198,58
199,56
200,46
201,53
202,66
203,52
204,52
205,43
206,39
207,47
208,69
209,45
210,62
211,54
212,48
213,33
214,68
215,40
216,61
217,55
218,47
219,41
220,51
221,47
222,49
223,57
224,56
225,46
226,46
227,53
228,44
229,54
230,41
231,46
232,36
233,47
234,38
235,53
236,49
237,34
238,50
239,43
240,35
241,45
242,32
243,39
244,41
245,34
246,36
247,32
248,45
249,48
250,56
251,33
252,57
253,25
254,40
255,45
256,42
257,40
258,47
259,50
260,51
261,40
262,43
263,51
264,42
265,38
266,31
267,43
268,34
269,38
270,35
271,30
272,29
273,37
274,34
275,34
276,39
277,34
278,37
279,29
280,45
281,42
282,34
283,36
284,57
285,44
286,31
287,44
288,36
289,33
290,29
291,37
292,34
293,41
294,42
295,34
296,40
297,36
298,44
299,32
300,39
301,37
302,40
303,31
304,36
305,32
306,43
307,23
308,36
309,38
310,26
311,38
312,29
313,29
314,43
315,26
316,32
317,34
318,24
319,32
320,40
321,47
322,41
323,26
324,41
325,29
326,29
327,31
328,34
329,35
330,44
331,44
332,36
333,28
334,41
335,27
336,32
337,32
338,36
339,28
340,30
341,46
342,31
343,39
344,39
345,30
346,32
347,30
348,31
349,29
350,26
351,25
352,28
353,30
354,24
355,30
356,30
357,31
358,27
359,36
360,35
361,34
362,38
363,33
364,20
365,34
366,31
367,22
368,24
369,38
370,28
371,40
372,25
373,30
374,33
375,22
376,32
377,43
378,29
379,40
380,30
381,22
382,29
383,24
384,28
385,29
386,32
387,38
388,29
389,25
390,32
391,25
392,23
393,26
394,28
395,33
396,31
397,27
398,30
399,19
400,32
401,36
402,21
403,28
404,22
405,29
406,23
407,26
408,29
409,25
410,25
411,20
412,31
413,27
414,24
415,25
416,21
417,25
418,24
419,17
420,24
421,27
422,35
423,34
424,24
425,23
426,28
427,23
428,30
429,21
430,27
431,25
432,25
433,23
434,26
435,33
436,23
437,28
438,31
439,27
440,23
441,24
442,22
443,24
444,27
445,27
446,24
447,25
448,26
449,35
450,33
451,34
452,27
453,23
454,47
455,27
456,17
457,27
458,27
459,23
460,20
461,23
462,23
463,29
464,26
465,27
466,30
467,14
468,23
469,28
470,22
471,22
472,28
473,29
474,23
475,15
476,33
477,23
478,20
479,28
480,17
481,20
482,23
483,27
484,21
485,21
486,23
487,24
488,22
489,24
490,17
491,28
492,20
493,20
494,14
495,17
496,21
497,19
498,25
499,22
500,31
501,19
502,18
503,18
504,17
505,22
506,17
507,26
508,20
509,25
510,23
511,25
512,19
513,27
514,18
515,26
516,25
517,24
518,20
519,22
520,23
521,20
522,24
523,26
524,13
525,23
526,14
527,17
528,20
529,16
530,23
531,19
532,23
533,17
534,20
535,18
536,14
537,26
538,24
539,20
540,26
541,17
542,15
543,16
544,12
545,19
546,19
547,22
548,19
549,16
550,26
551,23
552,15
553,17
554,24
555,23
556,29
557,23
558,23
559,21
560,20
561,18
562,17
563,22
564,20
565,19
566,20
567,23
568,17
569,12
570,20
571,13
572,17
573,20
574,29
575,17
576,20
577,21
578,22
579,23
580,21
581,16
582,25
583,24
584,23
585,20
586,16
587,16
588,23
589,17
590,26
591,19
592,23
593,26
594,19
595,17
596,18
597,17
598,22
599,19
600,14
601,21
602,18
603,17
604,22
605,18
606,30
607,18
608,18
609,17
610,15
611,21
612,19
613,12
614,22
615,25
616,16
617,23
618,27
619,22
620,16
621,17
622,26
623,18
624,17
625,18
626,22
627,18
628,19
629,16
630,15
631,21
632,18
633,23
634,11
635,22
636,15
637,17
638,17
639,22
640,16
641,15
642,20
643,18
644,11
645,19
646,17
647,12
648,18
649,9
650,23
651,14
652,17
653,19
654,9
655,16
656,11
657,13
658,17
659,14
660,16
661,9
662,17
663,21
664,19
665,22
666,22
667,20
668,14
669,20
670,10
671,10
672,12
673,15
674,13
675,18
676,14
677,15
678,16
679,10
680,14
681,9
682,21
683,11
684,19
685,9
686,17
687,21
688,19
689,13
690,16
691,22
692,22
693,14
694,21
695,12
696,13
697,17
698,12
699,14
700,17
701,17
702,14
703,20
704,22
705,16
706,13
707,20
708,21
709,18
710,17
711,12
712,25
713,27
714,18
715,19
716,19
717,18
718,16
719,16
720,20
721,12
722,24
723,20
724,18
725,16
726,18
727,21
728,12
729,13
730,9
731,15
732,26
733,18
734,8
735,15
736,16
737,22
738,14
739,15
740,11
741,8
742,13
743,16
744,17
745,14
746,10
747,17
748,16
749,19
750,16
751,12
752,15
753,16
754,16
755,13
756,13
757,14
758,20
759,17
760,17
761,17
762,12
763,19
764,16
765,11
766,8
767,21
768,7
769,16
770,15
771,13
772,15
773,18
774,11
775,9
776,12
777,13
778,18
779,11
780,17
781,16
782,18
783,13
784,10
785,10
786,13
787,17
788,14
789,17
790,13
791,10
792,13
793,14
794,14
795,16
796,16
797,23
798,18
799,9
800,11
801,18
802,19
803,13
804,12
805,15
806,9
807,16
808,20
809,17
810,18
811,18
812,13
813,10
814,15
815,16
816,14
817,13
818,10
819,10
820,13
821,15
822,11
823,13
824,18
825,16
826,15
827,18
828,17
829,6
830,16
831,14
832,12
833,10
834,12
835,19
836,19
837,12
838,10
839,17
840,17
841,12
842,12
843,13
844,14
845,10
846,14
847,14
848,14
849,23
850,6
851,14
852,7
853,17
854,17
855,19
856,18
857,12
858,12
859,18
860,12
861,10
862,14
863,18
864,16
865,10
866,8
867,7
868,22
869,16
870,15
871,13
872,16
873,11
874,12
875,13
876,9
877,6
878,17
879,12
880,21
881,19
882,20
883,14
884,14
885,22
886,10
887,14
888,17
889,16
890,18
891,8
892,18
893,13
894,11
895,16
896,15
897,10
898,7
899,14
900,14
901,13
902,11
903,14
904,14
905,8
906,11
907,10
908,20
909,16
910,10
911,10
912,14
913,10
914,13
915,12
916,14
917,16
918,11
919,13
920,10
921,14
922,9
923,16
924,8
925,15
926,14
927,17
928,7
929,15
930,16
931,10
932,15
933,13
934,20
935,9
936,12
937,15
938,21
939,16
940,14
941,8
942,17
943,12
944,16
945,19
946,13
947,8
948,14
949,8
950,12
951,15
952,14
953,11
954,13
955,12
956,20
957,16
958,16
959,15
960,13
961,13
962,13
963,11
964,9
965,11
966,10
967,12
968,10
969,15
970,8
971,8
972,15
973,14
974,21
975,16
976,9
977,11
978,9
979,12
980,9
981,10
982,14
983,9
984,7
985,10
986,4
987,14
988,12
989,13
