# minplus histogram
# N=13  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000040480080  wall=5.935s
value,count
0,79994
1,3382
2,2065
3,1490
4,1159
5,971
6,828
7,721
8,624
9,567
10,496
11,511
12,399
13,376
14,375
15,366
16,326
17,300
18,276
19,251
20,259
21,210
22,223
23,193
24,172
25,156
26,162
27,184
28,165
29,134
30,138
31,113
32,131
33,123
34,100
35,103
36,99
37,97
38,73
39,82
40,79
41,78
42,62
43,72
44,65
45,73
46,61
47,49
48,45
49,53
50,45
51,45
52,44
53,35
54,38
55,27
56,44
57,44
58,39
59,32
60,30
61,23
62,31
63,21
64,27
65,19
66,21
67,18
68,20
69,13
70,19
71,15
72,20
73,15
74,11
75,16
76,13
77,12
78,8
79,11
80,8
81,8
82,11
83,6
84,10
85,9
86,9
87,5
88,4
89,5
90,5
91,9
92,6
93,6
94,5
95,4
96,3
97,4
98,3
99,4
100,4
101,7
102,5
103,1
104,2
105,1
106,1
107,5
108,4
109,5
110,4
111,2
112,3
113,3
114,1
115,2
116,1
117,2
118,1
119,2
120,4
121,2
123,1
125,3
126,3
127,1
128,2
129,1
130,1
131,1
134,1
135,1
138,2
142,1
143,1
146,1
147,1
152,1
158,1
174,1
180,1
188,1
206,1
