# minplus histogram
# N=13  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000040480060  wall=5.837s
value,count
0,60021
1,3643
2,2201
3,1636
4,1384
5,1055
6,989
7,803
8,770
9,664
10,675
11,625
12,567
13,539
14,424
15,423
16,426
17,402
18,397
19,409
20,360
21,348
22,346
23,312
24,306
25,286
26,300
27,260
28,244
29,261
30,239
31,251
32,211
33,209
34,227
35,201
36,225
37,211
38,188
39,196
40,184
41,191
42,161
43,182
44,186
45,200
46,155
47,163
48,167
49,170
50,144
51,135
52,144
53,155
54,162
55,136
56,139
57,122
58,126
59,125
60,130
61,123
62,107
63,146
64,125
65,121
66,120
67,112
68,102
69,119
70,103
71,106
72,115
73,113
74,96
75,86
76,96
77,101
78,83
79,90
80,99
81,98
82,96
83,114
84,97
85,87
86,94
87,119
88,105
89,71
90,96
91,87
92,83
93,82
94,80
95,71
96,88
97,84
98,75
99,85
100,85
101,86
102,75
103,59
104,78
105,101
106,79
107,75
108,58
109,55
110,72
111,71
112,73
113,66
114,66
115,49
116,81
117,70
118,70
119,63
120,54
121,62
122,68
123,57
124,54
125,47
126,67
127,67
128,58
129,62
130,42
131,66
132,52
133,71
134,44
135,57
136,55
137,57
138,38
139,52
140,50
141,49
142,47
143,51
144,41
145,54
146,56
147,48
148,46
149,46
150,40
151,52
152,54
153,37
154,58
155,54
156,49
157,49
158,50
159,39
160,39
161,36
162,50
163,46
164,46
165,41
166,43
167,41
168,37
169,41
170,38
171,28
172,41
173,50
174,35
175,39
176,39
177,50
178,33
179,42
180,29
181,40
182,44
183,45
184,32
185,45
186,27
187,33
188,41
189,23
190,37
191,36
192,39
193,45
194,31
195,28
196,36
197,33
198,34
199,31
200,33
201,28
202,19
203,38
204,25
205,42
206,28
207,27
208,26
209,27
210,31
211,26
212,34
213,23
214,39
215,37
216,32
217,38
218,22
219,25
220,23
221,26
222,19
223,31
224,26
225,24
226,31
227,21
228,24
229,36
230,20
231,23
232,28
233,31
234,20
235,26
236,27
237,28
238,24
239,22
240,19
241,31
242,25
243,22
244,25
245,26
246,23
247,24
248,34
249,19
250,24
251,28
252,22
253,18
254,17
255,14
256,23
257,22
258,21
259,20
260,24
261,24
262,20
263,26
264,26
265,18
266,20
267,25
268,15
269,17
270,22
271,24
272,18
273,20
274,17
275,17
276,19
277,21
278,11
279,19
280,14
281,14
282,16
283,12
284,22
285,22
286,20
287,16
288,17
289,19
290,15
291,13
292,18
293,18
294,16
295,13
296,19
297,17
298,18
299,12
300,10
301,22
302,13
303,17
304,13
305,11
306,13
307,15
308,14
309,21
310,15
311,18
312,12
313,13
314,12
315,16
316,15
317,9
318,9
319,15
320,17
321,11
322,13
323,11
324,14
325,22
326,12
327,14
328,10
329,13
330,12
331,16
332,11
333,16
334,15
335,11
336,17
337,16
338,10
339,11
340,10
341,9
342,9
343,17
344,16
345,9
346,8
347,4
348,15
349,11
350,8
351,5
352,9
353,8
354,13
355,13
356,16
357,10
358,10
359,9
360,10
361,8
362,9
363,9
364,10
365,7
366,11
367,10
368,7
369,7
370,9
371,11
372,9
373,7
374,9
375,13
376,7
377,6
378,15
379,12
380,14
381,9
382,10
383,13
384,9
385,9
386,8
387,9
388,3
389,12
390,8
391,7
392,9
393,8
394,11
395,5
396,8
397,7
398,7
399,9
400,7
401,8
402,8
403,10
404,9
405,9
406,6
407,8
408,7
409,13
410,6
411,6
412,11
413,5
414,8
415,8
416,3
417,7
418,3
419,5
420,10
421,4
422,5
423,7
