# minplus histogram
# N=13  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000040480025  wall=5.899s
value,count
0,24948
1,3663
2,2214
3,1696
4,1375
5,1142
6,1030
7,858
8,779
9,751
10,636
11,627
12,567
13,515
14,542
15,506
16,451
17,400
18,455
19,407
20,377
21,367
22,327
23,349
24,306
25,328
26,310
27,300
28,285
29,290
30,268
31,251
32,230
33,244
34,252
35,248
36,225
37,196
38,237
39,217
40,210
41,196
42,209
43,182
44,219
45,169
46,190
47,207
48,179
49,185
50,180
51,172
52,144
53,152
54,161
55,168
56,151
57,162
58,142
59,164
60,133
61,145
62,165
63,144
64,115
65,156
66,127
67,139
68,137
69,121
70,119
71,127
72,123
73,121
74,119
75,107
76,136
77,106
78,120
79,144
80,127
81,126
82,105
83,115
84,103
85,131
86,108
87,104
88,115
89,107
90,111
91,111
92,94
93,88
94,110
95,108
96,105
97,98
98,100
99,111
100,85
101,94
102,88
103,88
104,87
105,95
106,88
107,105
108,97
109,76
110,92
111,64
112,89
113,98
114,92
115,84
116,71
117,80
118,98
119,77
120,86
121,77
122,80
123,84
124,68
125,72
126,73
127,66
128,68
129,78
130,79
131,88
132,89
133,75
134,70
135,69
136,75
137,72
138,63
139,72
140,63
141,66
142,69
143,70
144,67
145,68
146,58
147,58
148,57
149,62
150,74
151,68
152,55
153,56
154,78
155,56
156,75
157,56
158,46
159,94
160,59
161,64
162,66
163,53
164,50
165,61
166,53
167,59
168,58
169,56
170,54
171,66
172,61
173,56
174,61
175,76
176,53
177,56
178,74
179,68
180,54
181,54
182,60
183,53
184,51
185,62
186,64
187,46
188,56
189,52
190,55
191,57
192,54
193,52
194,59
195,51
196,52
197,42
198,37
199,52
200,42
201,47
202,63
203,44
204,56
205,57
206,51
207,48
208,56
209,47
210,55
211,42
212,46
213,37
214,39
215,45
216,51
217,56
218,47
219,59
220,47
221,48
222,56
223,66
224,45
225,43
226,39
227,44
228,39
229,39
230,38
231,43
232,44
233,39
234,31
235,59
236,44
237,42
238,39
239,44
240,53
241,46
242,53
243,28
244,35
245,44
246,52
247,45
248,45
249,47
250,46
251,32
252,47
253,41
254,56
255,41
256,38
257,41
258,37
259,45
260,43
261,34
262,39
263,44
264,30
265,37
266,40
267,48
268,41
269,45
270,48
271,45
272,30
273,31
274,38
275,43
276,39
277,49
278,45
279,42
280,40
281,33
282,38
283,38
284,33
285,40
286,27
287,27
288,28
289,32
290,34
291,37
292,39
293,35
294,32
295,38
296,39
297,41
298,46
299,38
300,39
301,39
302,32
303,33
304,40
305,27
306,26
307,35
308,35
309,34
310,31
311,34
312,20
313,46
314,31
315,36
316,36
317,32
318,34
319,37
320,38
321,30
322,45
323,26
324,39
325,25
326,34
327,34
328,32
329,40
330,35
331,30
332,32
333,28
334,29
335,31
336,39
337,34
338,38
339,35
340,31
341,36
342,34
343,36
344,25
345,27
346,30
347,21
348,27
349,27
350,25
351,22
352,16
353,25
354,28
355,35
356,31
357,28
358,30
359,28
360,47
361,32
362,36
363,34
364,26
365,32
366,31
367,33
368,26
369,26
370,21
371,33
372,35
373,30
374,30
375,24
376,35
377,21
378,32
379,23
380,21
381,34
382,28
383,28
384,25
385,29
386,30
387,26
388,28
389,24
390,29
391,21
392,25
393,34
394,28
395,17
396,23
397,30
398,35
399,29
400,34
401,29
402,23
403,35
404,38
405,21
406,25
407,27
408,20
409,23
410,33
411,31
412,28
413,31
414,32
415,24
416,30
417,21
418,32
419,22
420,30
421,32
422,38
423,25
424,23
425,21
426,23
427,16
428,32
429,23
430,35
431,24
432,27
433,23
434,21
435,26
436,28
437,27
438,18
439,25
440,20
441,28
442,25
443,17
444,18
445,21
446,19
447,22
448,18
449,25
450,25
451,31
452,32
453,24
454,19
455,29
456,26
457,18
458,24
459,26
460,21
461,24
462,29
463,34
464,23
465,18
466,26
467,27
468,24
469,24
470,22
471,25
472,30
473,17
474,21
475,24
476,23
477,21
478,25
479,26
480,19
481,33
482,23
483,33
484,24
485,24
486,22
487,23
488,25
489,22
490,25
491,23
492,20
493,12
494,21
495,25
496,25
497,19
498,24
499,27
500,20
501,24
502,19
503,25
504,22
505,21
506,26
507,19
508,27
509,16
510,25
511,24
512,33
513,23
514,23
515,25
516,22
517,26
518,23
519,18
520,30
521,22
522,15
523,27
524,26
525,19
526,17
527,23
528,20
529,21
530,23
531,34
532,19
533,25
534,24
535,14
536,19
537,27
538,20
539,23
540,20
541,19
542,20
543,22
544,20
545,23
546,20
547,26
548,22
549,13
550,18
551,15
552,14
553,23
554,11
555,23
556,26
557,25
558,23
559,18
560,21
561,15
562,20
563,20
564,22
565,14
566,20
567,22
568,23
569,28
570,25
571,22
572,16
573,16
574,19
575,21
576,22
577,14
578,22
579,24
580,16
581,20
582,17
583,16
584,20
585,22
586,17
587,19
588,17
589,22
590,14
591,21
592,19
593,19
594,12
595,21
596,22
597,24
598,14
599,19
600,23
601,23
602,27
603,16
604,20
605,21
606,19
607,19
608,23
609,7
610,18
611,19
612,17
613,20
614,16
615,13
616,20
617,11
618,16
619,18
620,22
621,21
622,15
623,16
624,22
625,20
626,11
627,25
628,18
629,21
630,22
631,19
632,24
633,24
634,25
635,16
636,10
637,18
638,17
639,22
640,16
641,25
642,20
643,28
644,14
645,17
646,21
647,17
648,12
649,23
650,14
651,21
652,14
653,15
654,21
655,17
656,23
657,15
658,16
659,19
660,18
661,14
662,18
663,21
664,13
665,16
666,15
667,23
668,19
669,13
670,15
671,30
672,11
673,19
674,16
675,22
676,13
677,18
678,19
679,19
680,17
681,16
682,9
683,18
684,19
685,17
686,14
687,22
688,17
689,13
690,19
691,18
692,22
693,15
694,15
695,14
696,19
697,21
698,17
699,18
700,10
701,10
702,21
703,17
704,15
705,26
706,17
707,16
708,18
709,14
710,23
711,12
712,15
713,4
714,19
715,14
716,14
717,18
718,24
719,13
720,17
721,15
722,16
723,26
724,20
725,12
726,6
727,12
728,14
729,16
730,20
731,22
732,13
733,20
734,19
735,17
736,15
737,15
738,7
739,16
740,10
741,17
742,16
743,17
744,18
745,16
746,17
747,17
748,20
749,16
750,14
751,16
752,15
753,12
754,19
755,13
756,17
757,11
758,12
759,10
760,12
761,20
762,9
763,12
764,22
765,18
766,13
767,14
768,17
769,16
770,16
771,17
772,12
773,11
774,15
775,14
776,19
777,18
778,15
779,13
780,13
781,9
782,14
783,11
784,17
785,12
786,14
787,12
788,23
789,13
790,13
791,10
792,24
793,13
794,14
795,11
796,12
797,19
798,18
799,18
800,12
801,16
802,7
803,18
804,15
805,20
806,24
807,8
808,14
809,14
810,15
811,22
812,12
813,17
814,17
815,10
816,9
817,11
818,14
819,13
820,13
821,11
822,13
823,13
824,17
825,11
826,17
827,17
828,14
829,19
830,14
831,18
832,19
833,11
834,11
835,16
836,17
837,17
838,12
839,13
840,14
841,17
842,8
843,10
844,10
845,16
846,16
847,11
848,20
849,17
850,9
851,10
852,15
853,11
854,13
855,17
856,14
857,7
858,13
859,16
860,14
861,17
862,15
863,16
864,15
865,11
866,8
867,16
868,14
869,17
870,9
871,9
872,7
873,11
874,17
875,8
876,9
877,12
878,15
879,10
880,16
881,16
882,7
883,11
884,16
885,16
886,16
887,11
888,8
889,16
890,13
891,16
892,11
893,8
894,7
895,17
896,14
897,13
898,15
899,11
900,14
901,14
902,11
903,14
904,9
905,9
906,14
907,17
908,13
909,9
910,17
911,14
912,16
913,12
914,15
915,10
916,13
917,14
918,14
919,19
920,14
921,8
922,16
923,9
924,14
925,11
926,10
927,16
928,13
929,14
930,8
931,13
932,11
933,10
934,11
935,12
936,7
937,10
938,13
939,14
940,8
941,14
942,12
943,15
944,7
945,15
946,9
947,11
948,15
949,13
950,8
951,6
952,10
953,9
954,8
955,7
956,8
957,13
958,10
959,9
960,11
961,9
962,11
963,18
964,11
965,14
966,12
967,11
968,12
969,14
970,12
971,15
972,22
973,17
974,10
975,9
976,14
977,13
978,10
979,14
980,13
981,11
982,12
983,9
984,13
