# minplus histogram
# N=13  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000040480010  wall=6.045s
value,count
0,9919
1,3775
2,2288
3,1748
4,1329
5,1093
6,979
7,889
8,792
9,703
10,686
11,589
12,544
13,556
14,515
15,449
16,448
17,404
18,392
19,413
20,377
21,387
22,352
23,344
24,320
25,315
26,319
27,307
28,278
29,282
30,253
31,243
32,255
33,258
34,256
35,261
36,249
37,217
38,208
39,199
40,219
41,212
42,218
43,198
44,219
45,163
46,207
47,170
48,187
49,154
50,165
51,187
52,194
53,161
54,150
55,169
56,144
57,157
58,132
59,157
60,131
61,132
62,147
63,125
64,127
65,136
66,125
67,141
68,138
69,137
70,144
71,136
72,139
73,136
74,124
75,125
76,136
77,113
78,112
79,133
80,121
81,93
82,119
83,125
84,117
85,109
86,101
87,82
88,98
89,103
90,102
91,93
92,108
93,112
94,102
95,107
96,93
97,111
98,100
99,90
100,98
101,112
102,82
103,108
104,95
105,109
106,83
107,89
108,91
109,79
110,88
111,101
112,80
113,101
114,87
115,84
116,76
117,87
118,95
119,98
120,97
121,63
122,76
123,73
124,80
125,85
126,71
127,77
128,83
129,74
130,63
131,64
132,60
133,61
134,65
135,76
136,74
137,77
138,63
139,71
140,61
141,53
142,74
143,53
144,87
145,63
146,67
147,65
148,74
149,68
150,58
151,72
152,76
153,56
154,74
155,64
156,62
157,66
158,68
159,68
160,67
161,62
162,61
163,84
164,58
165,61
166,47
167,52
168,58
169,58
170,56
171,53
172,48
173,74
174,53
175,79
176,64
177,54
178,60
179,67
180,51
181,48
182,56
183,51
184,65
185,59
186,67
187,58
188,59
189,58
190,57
191,53
192,50
193,61
194,65
195,51
196,59
197,61
198,54
199,42
200,54
201,71
202,53
203,57
204,65
205,59
206,55
207,45
208,44
209,50
210,43
211,49
212,40
213,51
214,59
215,49
216,46
217,57
218,38
219,44
220,43
221,35
222,49
223,52
224,57
225,50
226,36
227,47
228,45
229,47
230,52
231,46
232,47
233,56
234,46
235,43
236,46
237,49
238,54
239,40
240,56
241,41
242,57
243,42
244,34
245,50
246,48
247,38
248,40
249,41
250,35
251,48
252,40
253,38
254,52
255,36
256,32
257,36
258,55
259,46
260,47
261,44
262,50
263,47
264,45
265,36
266,35
267,49
268,42
269,35
270,34
271,36
272,37
273,42
274,52
275,37
276,41
277,42
278,38
279,45
280,38
281,37
282,27
283,29
284,31
285,32
286,35
287,27
288,36
289,47
290,38
291,34
292,31
293,27
294,37
295,40
296,36
297,39
298,35
299,40
300,30
301,34
302,39
303,41
304,40
305,38
306,31
307,39
308,38
309,26
310,24
311,35
312,38
313,35
314,36
315,28
316,38
317,43
318,35
319,41
320,27
321,41
322,36
323,34
324,40
325,36
326,32
327,27
328,34
329,29
330,30
331,29
332,38
333,36
334,31
335,22
336,36
337,29
338,30
339,33
340,42
341,25
342,34
343,32
344,25
345,28
346,38
347,29
348,40
349,35
350,31
351,34
352,19
353,26
354,22
355,31
356,26
357,38
358,30
359,31
360,33
361,35
362,23
363,34
364,41
365,25
366,28
367,30
368,32
369,13
370,26
371,31
372,25
373,26
374,24
375,23
376,24
377,28
378,31
379,36
380,31
381,28
382,43
383,30
384,28
385,26
386,36
387,28
388,24
389,25
390,25
391,18
392,22
393,31
394,31
395,35
396,32
397,26
398,29
399,32
400,20
401,26
402,36
403,38
404,30
405,23
406,31
407,25
408,21
409,31
410,27
411,32
412,22
413,29
414,24
415,34
416,29
417,35
418,36
419,19
420,31
421,31
422,19
423,24
424,35
425,20
426,25
427,22
428,26
429,22
430,23
431,32
432,33
433,26
434,24
435,25
436,20
437,22
438,26
439,21
440,24
441,22
442,33
443,23
444,23
445,26
446,26
447,25
448,26
449,20
450,19
451,24
452,21
453,24
454,27
455,23
456,30
457,27
458,23
459,18
460,17
461,29
462,24
463,22
464,24
465,19
466,23
467,15
468,17
469,25
470,23
471,27
472,33
473,23
474,28
475,17
476,22
477,22
478,25
479,16
480,24
481,31
482,23
483,24
484,19
485,17
486,26
487,21
488,30
489,23
490,33
491,18
492,24
493,27
494,22
495,20
496,18
497,21
498,26
499,29
500,21
501,22
502,26
503,25
504,22
505,27
506,24
507,31
508,22
509,21
510,22
511,21
512,23
513,22
514,22
515,34
516,13
517,17
518,22
519,30
520,20
521,16
522,24
523,17
524,23
525,27
526,21
527,18
528,14
529,22
530,22
531,22
532,20
533,22
534,14
535,19
536,27
537,11
538,16
539,14
540,25
541,32
542,19
543,28
544,20
545,21
546,23
547,27
548,20
549,20
550,18
551,17
552,23
553,17
554,19
555,22
556,15
557,15
558,18
559,12
560,16
561,21
562,21
563,27
564,20
565,17
566,21
567,21
568,27
569,15
570,14
571,18
572,21
573,21
574,20
575,19
576,16
577,25
578,24
579,22
580,20
581,19
582,21
583,26
584,15
585,24
586,21
587,21
588,14
589,17
590,21
591,17
592,13
593,19
594,16
595,24
596,30
597,16
598,20
599,21
600,22
601,18
602,22
603,21
604,25
605,26
606,20
607,13
608,14
609,19
610,23
611,20
612,19
613,19
614,18
615,20
616,18
617,21
618,23
619,25
620,18
621,21
622,28
623,20
624,20
625,19
626,19
627,16
628,21
629,21
630,17
631,21
632,24
633,21
634,14
635,20
636,20
637,16
638,24
639,19
640,17
641,22
642,13
643,19
644,15
645,18
646,21
647,12
648,19
649,10
650,15
651,16
652,14
653,23
654,19
655,24
656,12
657,18
658,16
659,17
660,17
661,19
662,23
663,21
664,14
665,11
666,19
667,22
668,22
669,25
670,22
671,16
672,20
673,23
674,11
675,18
676,27
677,21
678,13
679,18
680,16
681,16
682,12
683,15
684,20
685,14
686,13
687,21
688,16
689,24
690,20
691,21
692,16
693,19
694,22
695,28
696,17
697,16
698,22
699,18
700,19
701,20
702,23
703,10
704,11
705,17
706,14
707,13
708,23
709,17
710,19
711,25
712,10
713,18
714,17
715,16
716,22
717,19
718,13
719,17
720,15
721,10
722,18
723,16
724,18
725,15
726,23
727,17
728,15
729,15
730,14
731,9
732,17
733,15
734,24
735,18
736,18
737,16
738,17
739,13
740,12
741,23
742,13
743,14
744,16
745,22
746,20
747,17
748,11
749,16
750,15
751,11
752,18
753,13
754,13
755,12
756,13
757,10
758,24
759,22
760,17
761,19
762,14
763,15
764,13
765,22
766,18
767,14
768,17
769,18
770,27
771,15
772,10
773,14
774,13
775,16
776,18
777,15
778,23
779,20
780,12
781,23
782,11
783,15
784,16
785,16
786,13
787,24
788,18
789,19
790,17
791,10
792,13
793,24
794,12
795,11
796,9
797,12
798,13
799,21
800,14
801,17
802,27
803,11
804,11
805,16
806,14
807,17
808,12
809,14
810,15
811,11
812,13
813,21
814,19
815,19
816,14
817,15
818,18
819,20
820,18
821,17
822,11
823,14
824,23
825,15
826,14
827,13
828,15
829,19
830,18
831,8
832,6
833,7
834,15
835,15
836,13
837,18
838,19
839,12
840,15
841,14
842,11
843,11
844,10
845,13
846,15
847,10
848,18
849,12
850,13
851,11
852,20
853,8
854,7
855,14
856,22
857,13
858,16
859,9
860,11
861,15
862,10
863,19
864,12
865,13
866,16
867,14
868,18
869,14
870,16
871,14
872,17
873,12
874,15
875,12
876,21
877,15
878,11
879,11
880,11
881,9
882,21
883,8
884,14
885,15
886,11
887,13
888,11
889,15
890,14
891,18
892,15
893,9
894,12
895,13
896,14
897,18
898,3
899,8
900,11
901,8
902,16
903,9
904,20
905,11
906,18
907,12
908,11
909,14
910,11
911,10
912,17
913,13
914,12
915,11
916,16
917,9
918,12
919,14
920,16
921,7
922,12
923,15
924,18
925,20
926,17
927,11
928,14
929,15
930,8
931,14
932,10
933,16
934,14
935,6
936,7
937,13
938,9
939,19
940,17
941,9
942,16
943,11
944,10
945,14
946,13
947,10
948,13
949,14
950,13
951,10
952,12
953,18
954,12
955,16
956,10
957,11
958,17
959,18
960,8
961,12
962,16
963,9
964,19
965,12
966,12
967,11
968,12
969,18
970,15
971,9
972,11
973,2
974,16
975,12
976,13
977,12
978,15
979,10
980,14
981,10
