# minplus histogram
# N=13  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000040480065  wall=6.096s
value,count
0,64638
1,3588
2,2311
3,1683
4,1344
5,1082
6,962
7,836
8,754
9,673
10,596
11,590
12,559
13,459
14,472
15,449
16,433
17,434
18,348
19,387
20,362
21,331
22,309
23,326
24,307
25,279
26,263
27,271
28,269
29,242
30,271
31,207
32,220
33,236
34,203
35,206
36,202
37,210
38,190
39,183
40,182
41,165
42,195
43,189
44,144
45,151
46,163
47,154
48,154
49,136
50,156
51,142
52,149
53,153
54,119
55,140
56,143
57,131
58,116
59,125
60,109
61,113
62,128
63,123
64,108
65,111
66,112
67,95
68,105
69,88
70,101
71,89
72,92
73,100
74,91
75,95
76,92
77,75
78,111
79,97
80,92
81,64
82,78
83,86
84,80
85,85
86,81
87,88
88,71
89,69
90,74
91,82
92,71
93,72
94,62
95,58
96,64
97,70
98,69
99,75
100,67
101,64
102,54
103,71
104,66
105,69
106,74
107,50
108,58
109,69
110,63
111,68
112,45
113,43
114,49
115,54
116,63
117,48
118,52
119,40
120,67
121,58
122,53
123,59
124,48
125,36
126,55
127,50
128,45
129,43
130,51
131,48
132,65
133,53
134,37
135,38
136,45
137,39
138,38
139,31
140,53
141,35
142,50
143,49
144,32
145,36
146,45
147,34
148,35
149,33
150,24
151,29
152,32
153,28
154,28
155,36
156,40
157,41
158,40
159,28
160,28
161,20
162,22
163,35
164,32
165,28
166,30
167,28
168,25
169,34
170,35
171,28
172,23
173,29
174,44
175,23
176,25
177,18
178,32
179,29
180,23
181,28
182,28
183,28
184,31
185,25
186,29
187,28
188,23
189,26
190,21
191,21
192,21
193,19
194,19
195,18
196,15
197,17
198,23
199,9
200,25
201,17
202,16
203,18
204,24
205,17
206,20
207,19
208,18
209,13
210,23
211,19
212,16
213,21
214,17
215,19
216,19
217,14
218,20
219,16
220,12
221,16
222,14
223,15
224,21
225,18
226,20
227,17
228,10
229,8
230,15
231,14
232,15
233,12
234,9
235,11
236,10
237,13
238,18
239,16
240,6
241,17
242,17
243,15
244,12
245,7
246,9
247,13
248,12
249,10
250,7
251,15
252,12
253,7
254,9
255,16
256,9
257,11
258,12
259,14
260,19
261,8
262,9
263,8
264,10
265,15
266,15
267,8
268,12
269,3
270,13
271,8
272,9
273,3
274,14
275,3
276,9
277,13
278,11
279,7
280,9
281,7
282,10
283,13
284,3
285,10
286,7
287,7
288,8
289,5
290,9
291,5
292,5
293,9
294,7
295,10
296,10
297,9
298,6
299,6
300,9
301,4
302,12
303,10
304,6
305,9
306,6
307,10
308,7
309,7
310,4
311,3
312,6
313,12
314,5
315,5
316,5
317,8
318,7
319,6
320,5
321,7
322,3
323,1
324,9
325,7
326,4
327,6
328,4
329,9
330,6
331,6
332,1
333,3
334,6
335,2
336,7
337,2
338,5
339,5
340,3
341,3
342,4
343,7
344,5
345,6
346,6
347,4
348,1
349,5
350,4
351,8
352,5
353,3
354,1
355,3
356,6
357,3
358,1
359,6
360,6
361,5
362,5
363,7
364,5
365,6
366,6
367,3
368,3
369,5
370,3
371,2
372,4
373,3
374,3
375,2
376,2
377,2
378,2
379,4
380,5
381,2
382,3
383,3
384,2
385,2
386,3
389,5
390,1
391,3
392,4
394,4
395,5
397,2
398,3
399,3
401,1
402,4
403,1
404,1
405,1
406,2
407,3
408,1
409,1
410,3
411,1
412,1
413,3
414,2
415,2
416,1
418,1
419,1
420,5
423,2
424,1
425,6
427,2
429,1
430,5
431,1
432,1
433,2
434,3
435,4
436,3
437,1
438,1
439,2
441,1
442,3
443,4
445,3
446,1
447,3
448,1
450,2
451,1
452,1
453,5
454,1
455,1
456,1
457,2
458,3
460,3
461,2
462,1
463,1
464,1
465,1
467,2
468,4
469,2
471,1
472,1
474,1
475,3
476,1
477,2
479,2
480,2
483,1
484,2
485,1
486,2
487,2
488,1
490,1
492,1
494,1
495,2
497,2
498,2
502,2
503,1
504,1
505,1
506,1
508,2
509,1
513,2
515,1
516,1
517,1
518,1
519,1
521,1
522,2
524,1
527,1
528,1
529,2
530,1
539,1
540,1
546,1
547,1
548,1
549,1
551,1
552,1
553,1
554,1
557,1
561,1
563,1
568,1
579,1
581,2
584,1
587,1
588,2
589,1
592,1
594,1
603,1
606,1
610,1
616,1
619,1
623,1
632,1
634,1
636,1
660,1
661,1
678,1
684,2
706,1
715,1
726,1
728,1
731,1
787,1
