# minplus histogram
# N=13  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000040480070  wall=5.854s
value,count
0,69677
1,3521
2,2207
3,1668
4,1259
5,1114
6,895
7,832
8,719
9,664
10,609
11,560
12,508
13,516
14,408
15,430
16,424
17,389
18,348
19,350
20,310
21,335
22,308
23,268
24,278
25,247
26,249
27,244
28,244
29,225
30,211
31,225
32,198
33,204
34,191
35,194
36,203
37,183
38,168
39,178
40,170
41,174
42,161
43,167
44,135
45,128
46,137
47,146
48,138
49,122
50,138
51,124
52,134
53,104
54,118
55,113
56,122
57,95
58,101
59,108
60,104
61,124
62,83
63,90
64,98
65,84
66,91
67,88
68,89
69,93
70,78
71,75
72,80
73,85
74,71
75,93
76,75
77,70
78,85
79,77
80,79
81,65
82,55
83,72
84,67
85,63
86,70
87,56
88,79
89,48
90,56
91,50
92,43
93,51
94,54
95,46
96,47
97,49
98,64
99,59
100,51
101,37
102,48
103,46
104,51
105,57
106,42
107,39
108,30
109,39
110,38
111,42
112,40
113,40
114,36
115,41
116,23
117,36
118,31
119,39
120,36
121,24
122,38
123,21
124,42
125,28
126,27
127,32
128,31
129,25
130,28
131,29
132,31
133,19
134,31
135,31
136,21
137,40
138,24
139,26
140,16
141,28
142,18
143,18
144,26
145,20
146,21
147,26
148,24
149,15
150,16
151,18
152,16
153,24
154,16
155,18
156,11
157,17
158,12
159,17
160,17
161,17
162,15
163,19
164,14
165,13
166,18
167,20
168,18
169,13
170,16
171,17
172,15
173,17
174,10
175,18
176,13
177,9
178,7
179,10
180,13
181,11
182,3
183,9
184,13
185,16
186,17
187,8
188,12
189,8
190,8
191,11
192,6
193,15
194,8
195,8
196,5
197,12
198,6
199,9
200,4
201,6
202,8
203,5
204,5
205,5
206,10
207,3
208,8
209,10
210,4
211,5
212,9
213,6
214,10
215,5
216,8
217,10
218,3
219,9
220,7
221,1
222,3
223,6
224,6
225,5
226,8
227,6
228,4
229,4
230,2
231,4
232,3
233,6
234,3
235,5
236,4
237,4
238,3
240,4
241,5
242,1
243,3
244,2
245,5
246,2
247,5
248,7
249,4
250,4
251,2
253,3
254,6
255,3
256,4
258,4
259,3
260,2
261,5
262,3
263,5
264,2
265,2
266,1
267,2
268,3
269,1
270,1
271,1
272,5
273,2
274,1
276,3
277,1
278,2
279,3
281,1
282,3
283,3
284,4
286,1
287,1
288,2
289,1
290,4
291,1
292,4
293,1
294,3
295,1
296,1
298,1
299,7
300,2
302,4
303,1
304,1
306,1
307,1
308,2
309,2
310,1
313,2
314,1
315,1
316,1
317,1
319,2
321,1
326,1
327,2
329,1
330,1
331,1
333,1
337,1
341,1
342,2
343,1
344,1
345,1
347,1
348,1
349,1
350,3
352,1
353,1
358,1
364,2
372,1
374,1
384,1
385,1
398,1
400,2
406,1
407,1
409,1
412,1
415,1
418,1
438,1
459,1
465,2
479,1
491,1
526,1
