# minplus histogram
# N=1  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000040360050  wall=0.004s
value,count
0,49873
1,4755
2,2881
3,2140
4,1775
5,1477
6,1245
7,1107
8,1013
9,900
10,851
11,770
12,651
13,680
14,642
15,622
16,564
17,540
18,498
19,464
20,476
21,447
22,455
23,423
24,410
25,401
26,376
27,363
28,341
29,350
30,319
31,314
32,321
33,301
34,271
35,284
36,264
37,254
38,242
39,258
40,249
41,253
42,228
43,215
44,221
45,213
46,221
47,205
48,223
49,218
50,188
51,197
52,208
53,173
54,204
55,198
56,186
57,180
58,191
59,175
60,159
61,172
62,167
63,143
64,169
65,146
66,141
67,148
68,153
69,132
70,154
71,130
72,153
73,128
74,144
75,123
76,145
77,110
78,145
79,120
80,123
81,118
82,113
83,98
84,116
85,93
86,123
87,118
88,123
89,115
90,101
91,118
92,97
93,102
94,113
95,110
96,107
97,101
98,86
99,111
100,91
101,94
102,100
103,103
104,93
105,94
106,99
107,75
108,97
109,95
110,93
111,95
112,67
113,92
114,67
115,97
116,96
117,86
118,78
119,93
120,98
121,91
122,77
123,78
124,74
125,83
126,73
127,88
128,76
129,68
130,73
131,73
132,68
133,63
134,68
135,52
136,66
137,64
138,83
139,61
140,60
141,60
142,67
143,67
144,64
145,59
146,54
147,70
148,57
149,61
150,54
151,54
152,56
153,56
154,51
155,59
156,50
157,58
158,60
159,56
160,49
161,64
162,56
163,61
164,53
165,40
166,58
167,45
168,52
169,46
170,43
171,49
172,49
173,44
174,38
175,53
176,46
177,44
178,37
179,46
180,45
181,36
182,30
183,42
184,47
185,47
186,38
187,39
188,43
189,55
190,45
191,39
192,37
193,33
194,30
195,32
196,31
197,46
198,45
199,46
200,41
201,40
202,36
203,45
204,38
205,32
206,32
207,48
208,37
209,38
210,40
211,44
212,39
213,34
214,21
215,33
216,30
217,31
218,33
219,38
220,32
221,34
222,28
223,21
224,33
225,31
226,29
227,31
228,26
229,30
230,26
231,24
232,18
233,21
234,29
235,36
236,29
237,33
238,19
239,25
240,23
241,29
242,33
243,38
244,28
245,21
246,32
247,27
248,21
249,23
250,28
251,22
252,17
253,19
254,15
255,26
256,27
257,19
258,26
259,24
260,20
261,24
262,20
263,23
264,16
265,25
266,13
267,23
268,23
269,15
270,20
271,18
272,17
273,12
274,26
275,15
276,17
277,32
278,24
279,16
280,14
281,17
282,13
283,15
284,21
285,14
286,18
287,17
288,16
289,12
290,14
291,16
292,13
293,27
294,12
295,16
296,17
297,20
298,17
299,16
300,19
301,13
302,12
303,17
304,16
305,22
306,14
307,7
308,15
309,11
310,12
311,19
312,14
313,9
314,17
315,16
316,19
317,13
318,8
319,18
320,10
321,8
322,14
323,11
324,12
325,15
326,11
327,13
328,19
329,8
330,11
331,10
332,12
333,13
334,14
335,8
336,12
337,9
338,7
339,7
340,13
341,10
342,10
343,14
344,9
345,11
346,10
347,7
348,12
349,11
350,9
351,8
352,13
353,5
354,8
355,10
356,6
357,9
358,10
359,14
360,9
361,6
362,12
363,13
364,6
365,12
366,8
367,6
368,3
369,13
370,12
371,3
372,8
373,8
374,7
375,10
376,6
377,8
378,9
379,12
380,8
381,10
382,8
383,8
384,6
385,10
386,1
387,4
388,6
389,1
390,6
391,8
392,4
393,5
394,10
395,7
396,5
397,8
398,14
399,10
400,7
401,10
402,6
403,8
404,2
405,12
406,8
407,4
408,7
409,4
410,9
411,4
412,4
413,10
414,5
415,9
416,5
417,2
418,5
419,7
420,5
421,7
422,2
423,2
424,5
425,4
426,7
427,3
428,6
429,5
430,8
431,5
432,5
433,5
434,4
435,3
436,7
437,4
438,3
439,5
440,1
441,5
442,4
443,5
444,1
445,3
446,5
447,5
448,5
449,5
450,6
451,7
452,3
453,3
454,5
455,4
456,4
457,3
458,9
459,4
460,3
461,3
462,3
463,6
464,3
465,2
466,3
467,2
468,2
469,8
470,5
471,3
472,3
473,1
474,4
475,3
476,3
477,3
478,7
479,7
480,3
481,4
482,2
483,1
484,5
485,2
487,5
488,2
489,2
490,1
491,3
492,2
493,1
494,2
495,3
496,3
497,4
498,4
499,2
500,5
501,2
502,2
503,4
504,1
505,1
506,1
507,4
508,3
509,1
511,2
512,3
513,1
515,6
516,1
517,2
518,1
520,1
521,5
522,3
523,2
524,3
526,1
527,4
528,2
529,5
530,3
531,1
532,3
533,1
534,2
535,1
536,1
537,1
538,1
539,3
540,1
543,3
544,3
545,2
546,3
547,1
548,4
549,2
550,4
551,2
552,1
553,1
554,2
555,2
559,1
562,2
563,1
565,1
568,1
569,2
570,1
571,1
572,3
573,1
575,1
576,3
578,1
579,1
580,1
581,1
582,3
583,1
586,3
587,1
588,1
593,3
595,1
596,1
597,1
599,1
600,2
601,2
602,2
603,1
604,1
605,3
606,2
607,1
608,2
612,1
614,1
616,3
617,1
619,1
620,4
621,2
622,3
624,1
625,1
627,2
628,1
632,2
633,2
635,2
638,1
639,1
641,1
642,1
644,1
645,2
649,2
652,3
663,1
665,1
666,1
669,1
670,1
671,3
672,1
673,1
674,1
675,2
678,2
684,1
687,1
689,3
690,1
694,1
701,1
708,1
711,2
715,1
716,1
720,1
721,1
722,1
723,1
725,1
734,1
739,1
748,1
751,1
756,1
764,1
768,1
771,1
774,2
777,1
796,1
801,1
802,1
821,1
834,1
841,1
842,1
844,1
852,1
855,1
865,1
889,1
895,1
958,1
961,1
1003,1
1402,1
