# minplus histogram
# N=13  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000040480075  wall=5.878s
value,count
0,75117
1,3364
2,2107
3,1528
4,1220
5,1031
6,881
7,796
8,764
9,603
10,552
11,531
12,501
13,432
14,436
15,363
16,372
17,341
18,320
19,312
20,308
21,258
22,253
23,262
24,251
25,227
26,223
27,212
28,230
29,188
30,185
31,164
32,181
33,185
34,150
35,159
36,154
37,132
38,141
39,132
40,130
41,118
42,118
43,140
44,112
45,115
46,113
47,100
48,120
49,115
50,91
51,86
52,94
53,76
54,80
55,98
56,86
57,87
58,77
59,73
60,73
61,64
62,75
63,57
64,60
65,63
66,57
67,72
68,42
69,63
70,61
71,38
72,42
73,43
74,47
75,51
76,47
77,46
78,42
79,38
80,45
81,44
82,38
83,37
84,36
85,38
86,30
87,26
88,26
89,20
90,23
91,29
92,24
93,27
94,31
95,27
96,25
97,16
98,19
99,20
100,22
101,17
102,23
103,20
104,25
105,14
106,24
107,12
108,17
109,25
110,16
111,13
112,13
113,21
114,18
115,12
116,8
117,9
118,16
119,9
120,13
121,15
122,8
123,11
124,11
125,17
126,10
127,8
128,6
129,7
130,8
131,14
132,8
133,8
134,10
135,15
136,7
137,12
138,8
139,7
140,4
141,10
142,4
143,3
144,6
145,6
146,6
147,6
148,4
149,6
150,6
151,6
152,11
153,4
154,4
155,2
156,9
157,2
158,4
159,3
160,4
161,4
162,4
163,3
164,4
165,2
166,1
167,5
169,4
170,1
171,1
173,1
174,2
175,3
176,1
177,3
178,4
179,2
180,2
181,1
182,4
185,1
186,1
187,3
188,1
189,1
190,1
192,2
193,1
195,1
196,1
197,1
199,2
201,3
202,1
203,2
205,1
209,1
212,1
216,2
223,2
224,1
233,1
234,1
244,1
246,1
248,1
252,1
260,1
272,1
275,1
296,1
299,1
301,1
304,1
337,1
