# minplus histogram
# N=13  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000040480005  wall=6.662s
value,count
0,5055
1,3770
2,2268
3,1722
4,1309
5,1099
6,1001
7,932
8,814
9,717
10,638
11,607
12,561
13,508
14,514
15,443
16,447
17,400
18,394
19,399
20,390
21,395
22,348
23,331
24,324
25,328
26,281
27,283
28,309
29,256
30,265
31,285
32,253
33,256
34,244
35,254
36,224
37,216
38,189
39,205
40,218
41,213
42,220
43,207
44,178
45,189
46,193
47,197
48,175
49,167
50,156
51,173
52,157
53,176
54,170
55,169
56,162
57,147
58,137
59,125
60,160
61,135
62,163
63,146
64,151
65,139
66,135
67,146
68,129
69,147
70,134
71,133
72,118
73,132
74,130
75,112
76,133
77,122
78,111
79,100
80,112
81,97
82,124
83,114
84,117
85,118
86,96
87,94
88,91
89,111
90,125
91,98
92,112
93,82
94,118
95,96
96,118
97,92
98,104
99,86
100,104
101,95
102,99
103,90
104,89
105,86
106,94
107,100
108,98
109,84
110,92
111,94
112,82
113,78
114,87
115,76
116,73
117,91
118,97
119,91
120,76
121,68
122,89
123,66
124,81
125,73
126,75
127,98
128,85
129,76
130,72
131,79
132,85
133,69
134,63
135,85
136,76
137,79
138,53
139,85
140,51
141,78
142,65
143,85
144,71
145,61
146,82
147,73
148,70
149,65
150,94
151,65
152,50
153,69
154,65
155,60
156,73
157,60
158,58
159,63
160,56
161,64
162,61
163,65
164,49
165,62
166,62
167,60
168,58
169,43
170,68
171,70
172,59
173,61
174,58
175,60
176,54
177,69
178,50
179,71
180,60
181,62
182,34
183,52
184,62
185,64
186,39
187,61
188,55
189,71
190,52
191,50
192,39
193,54
194,54
195,55
196,43
197,70
198,51
199,53
200,59
201,43
202,60
203,37
204,58
205,48
206,43
207,45
208,38
209,47
210,46
211,57
212,58
213,55
214,50
215,55
216,52
217,48
218,53
219,33
220,37
221,54
222,52
223,37
224,53
225,48
226,45
227,64
228,59
229,39
230,42
231,49
232,46
233,39
234,54
235,42
236,36
237,57
238,52
239,43
240,51
241,44
242,44
243,41
244,50
245,48
246,34
247,44
248,45
249,41
250,36
251,43
252,38
253,42
254,42
255,48
256,30
257,42
258,43
259,42
260,41
261,41
262,46
263,57
264,53
265,44
266,48
267,29
268,37
